imp#,employee,team,turnover,male,empower,lmx,jobsat,climate,cohesion,beta_1j.latent,empower[team],lmx[team],lmx.mean[team]
31,399,67,1,0,23.7348,9,4,12.2149,3,0.7552,0.7863,-0.3760,8.8797
31,400,67,1,1,24,10,6,12.2149,3,0.7552,0.7863,-0.3760,8.8797
31,401,67,0,0,24,5,2,12.2149,3,0.7552,0.7863,-0.3760,8.8797
31,402,67,0,0,28,11,4,12.2149,3,0.7552,0.7863,-0.3760,8.8797
31,403,68,0,0,23,6,3,28.7948,7,0.5525,0.5876,-2.3191,9.2359
31,404,68,0,1,34,7,3,28.7948,7,0.5525,0.5876,-2.3191,9.2359
31,405,68,0,0,33,7,5,28.7948,7,0.5525,0.5876,-2.3191,9.2359
31,406,68,0,0,32.4636,14,3,28.7948,7,0.5525,0.5876,-2.3191,9.2359
31,407,68,999,1,41.1942,10,999,28.7948,7,0.5525,0.5876,-2.3191,9.2359
31,408,68,1,1,19,6,3,28.7948,7,0.5525,0.5876,-2.3191,9.2359
31,409,69,0,1,31.3345,13,5,24,7,-0.0158,0.6869,1.3414,9.4834
31,410,69,0,0,27.2209,10,6,24,7,-0.0158,0.6869,1.3414,9.4834
31,411,69,0,1,33,11,3,24,7,-0.0158,0.6869,1.3414,9.4834
31,412,69,0,0,27,9,4,24,7,-0.0158,0.6869,1.3414,9.4834
31,413,69,0,1,37,9,4,24,7,-0.0158,0.6869,1.3414,9.4834
31,414,69,0,1,30,14,6,24,7,-0.0158,0.6869,1.3414,9.4834
31,415,70,0,1,29,8,4,18,3,0.1844,0.2289,-0.8399,9.4652
31,416,70,0,1,28,6,3,18,3,0.1844,0.2289,-0.8399,9.4652
31,417,70,1,0,29,13,5,18,3,0.1844,0.2289,-0.8399,9.4652
31,418,70,1,1,29.2957,13,4,18,3,0.1844,0.2289,-0.8399,9.4652
31,419,70,1,1,35,7,3,18,3,0.1844,0.2289,-0.8399,9.4652
31,420,70,1,1,28,3,2,18,3,0.1844,0.2289,-0.8399,9.4652
31,421,71,0,1,35,11,4,26,7,0.0264,0.4426,-1.3373,9.3358
31,422,71,0,1,31,9,7,26,7,0.0264,0.4426,-1.3373,9.3358
31,423,71,0,1,29,10,5,26,7,0.0264,0.4426,-1.3373,9.3358
31,424,71,0,1,32,9,5,26,7,0.0264,0.4426,-1.3373,9.3358
31,425,71,0,0,30,4,1,26,7,0.0264,0.4426,-1.3373,9.3358
31,426,71,1,0,28,7,4,26,7,0.0264,0.4426,-1.3373,9.3358
31,427,72,0,0,25,9,4,22,4,0.7083,-0.4870,-0.1930,10.8559
31,428,72,0,1,27,12,4,22,4,0.7083,-0.4870,-0.1930,10.8559
31,429,72,1,0,25.4455,14,3,22,4,0.7083,-0.4870,-0.1930,10.8559
31,430,72,1,1,26,7,3,22,4,0.7083,-0.4870,-0.1930,10.8559
31,431,72,0,0,26.2807,11,5,22,4,0.7083,-0.4870,-0.1930,10.8559
31,432,72,1,0,28,9,3,22,4,0.7083,-0.4870,-0.1930,10.8559
31,433,73,0,1,33,9,5,23,6,0.2264,0.7798,-0.5100,9.8419
31,434,73,0,0,25,6,5,23,6,0.2264,0.7798,-0.5100,9.8419
31,435,73,0,0,27,8,3,23,6,0.2264,0.7798,-0.5100,9.8419
31,436,73,999,0,28.2731,9,999,23,6,0.2264,0.7798,-0.5100,9.8419
31,437,73,0,1,38,9,3,23,6,0.2264,0.7798,-0.5100,9.8419
31,438,73,1,0,28,7,4,23,6,0.2264,0.7798,-0.5100,9.8419
31,439,74,999,0,28.3359,10,999,21,3.5000,0.1856,-0.2475,-0.2560,9.1347
31,440,74,1,0,23,11,4,21,3.5000,0.1856,-0.2475,-0.2560,9.1347
31,441,74,1,1,30,9,4,21,3.5000,0.1856,-0.2475,-0.2560,9.1347
31,442,74,0,1,31,9,3,21,3.5000,0.1856,-0.2475,-0.2560,9.1347
31,443,74,0,1,31,12,3,21,3.5000,0.1856,-0.2475,-0.2560,9.1347
31,444,74,1,0,26,5,3,21,3.5000,0.1856,-0.2475,-0.2560,9.1347
31,445,75,999,0,33.0016,10,999,20,4,0.7340,0.2377,0.5233,9.1305
31,446,75,0,0,32,8,5,20,4,0.7340,0.2377,0.5233,9.1305
31,447,75,0,1,28,11,5,20,4,0.7340,0.2377,0.5233,9.1305
31,448,75,1,0,23,7,2,20,4,0.7340,0.2377,0.5233,9.1305
31,449,75,0,1,27,8,5,20,4,0.7340,0.2377,0.5233,9.1305
31,450,75,0,1,25,8,3,20,4,0.7340,0.2377,0.5233,9.1305
31,451,76,0,1,27,4,4,16,4,1.2093,-1.6817,0.1625,10.1784
31,452,76,1,0,20,6,2,16,4,1.2093,-1.6817,0.1625,10.1784
31,453,76,0,0,24.9508,13,4,16,4,1.2093,-1.6817,0.1625,10.1784
31,454,76,0,1,30.8198,13,4,16,4,1.2093,-1.6817,0.1625,10.1784
31,455,76,1,0,14,4,3,16,4,1.2093,-1.6817,0.1625,10.1784
31,456,76,0,0,23,11,3,16,4,1.2093,-1.6817,0.1625,10.1784
31,457,77,1,1,31,5,3,23,7,0.1222,-0.5386,0.1338,9.0178
31,458,77,0,0,28,10,7,23,7,0.1222,-0.5386,0.1338,9.0178
31,459,77,1,0,28,6,2,23,7,0.1222,-0.5386,0.1338,9.0178
31,460,77,0,0,30,14,5,23,7,0.1222,-0.5386,0.1338,9.0178
31,461,77,0,1,27,7,4,23,7,0.1222,-0.5386,0.1338,9.0178
31,462,77,0,0,33,11,4,23,7,0.1222,-0.5386,0.1338,9.0178
31,463,78,1,0,28,12,4,19,4,0.1836,-0.5175,1.3666,11.0708
31,464,78,1,1,32,10,5,19,4,0.1836,-0.5175,1.3666,11.0708
31,465,78,0,0,30,11,3,19,4,0.1836,-0.5175,1.3666,11.0708
31,466,78,0,1,27,17,7,19,4,0.1836,-0.5175,1.3666,11.0708
31,467,78,0,1,35,11,4,19,4,0.1836,-0.5175,1.3666,11.0708
31,468,78,0,1,30,14,6,19,4,0.1836,-0.5175,1.3666,11.0708
31,469,79,0,0,27,6,3,21,6,1.2217,-1.3551,-0.8116,8.5847
31,470,79,1,0,23,4,2,21,6,1.2217,-1.3551,-0.8116,8.5847
31,471,79,0,0,29,12,2,21,6,1.2217,-1.3551,-0.8116,8.5847
31,472,79,0,1,27,11,4,21,6,1.2217,-1.3551,-0.8116,8.5847
31,473,79,1,1,24,4,3,21,6,1.2217,-1.3551,-0.8116,8.5847
31,474,79,0,1,19,9,2,21,6,1.2217,-1.3551,-0.8116,8.5847
31,475,80,0,1,28,6,4,23.9492,5.5541,0.5100,-0.6649,-2.0736,9.2948
31,476,80,1,1,15,8,2,23.9492,5.5541,0.5100,-0.6649,-2.0736,9.2948
31,477,80,0,0,28,11,4,23.9492,5.5541,0.5100,-0.6649,-2.0736,9.2948
31,478,80,1,1,27,11,4,23.9492,5.5541,0.5100,-0.6649,-2.0736,9.2948
31,479,80,0,0,29,8,4,23.9492,5.5541,0.5100,-0.6649,-2.0736,9.2948
31,480,80,0,1,23,7,3,23.9492,5.5541,0.5100,-0.6649,-2.0736,9.2948
31,481,81,0,0,25,11,4,21,5.5000,1.0564,0.0377,0.6633,11.4943
31,482,81,0,0,29,12,5,21,5.5000,1.0564,0.0377,0.6633,11.4943
31,483,81,0,1,30.8319,15,7,21,5.5000,1.0564,0.0377,0.6633,11.4943
31,484,81,0,0,36,13,6,21,5.5000,1.0564,0.0377,0.6633,11.4943
31,485,81,0,1,32,10,5,21,5.5000,1.0564,0.0377,0.6633,11.4943
31,486,81,0,0,24,12,6,21,5.5000,1.0564,0.0377,0.6633,11.4943
31,487,82,1,1,31,9,4,18,3,0.4751,0.3999,0.7327,9.6066
31,488,82,0,0,31,12,4,18,3,0.4751,0.3999,0.7327,9.6066
31,489,82,0,0,27,8,6,18,3,0.4751,0.3999,0.7327,9.6066
31,490,82,0,0,25.8448,13,4,18,3,0.4751,0.3999,0.7327,9.6066
31,491,82,1,0,30.5566,16,6,18,3,0.4751,0.3999,0.7327,9.6066
31,492,82,0,0,27,13,4,18,3,0.4751,0.3999,0.7327,9.6066
31,493,83,1,0,28,7,3,17,5,0.6942,1.7560,-1.0121,8.2610
31,494,83,0,1,31,9,5,17,5,0.6942,1.7560,-1.0121,8.2610
31,495,83,0,1,28,8,4,17,5,0.6942,1.7560,-1.0121,8.2610
31,496,83,1,1,29,8,3,17,5,0.6942,1.7560,-1.0121,8.2610
31,497,83,0,0,33,11,5,17,5,0.6942,1.7560,-1.0121,8.2610
31,498,83,1,0,26,6,4,17,5,0.6942,1.7560,-1.0121,8.2610
31,499,84,1,1,31,6,3,19,3,-0.0348,-0.0017,-0.0263,11.2444
31,500,84,0,1,28,10,4,19,3,-0.0348,-0.0017,-0.0263,11.2444
31,501,84,1,1,35,14,4,19,3,-0.0348,-0.0017,-0.0263,11.2444
31,502,84,0,1,26,11,4,19,3,-0.0348,-0.0017,-0.0263,11.2444
31,503,84,0,0,28,10,3,19,3,-0.0348,-0.0017,-0.0263,11.2444
31,504,84,1,0,28,15,4,19,3,-0.0348,-0.0017,-0.0263,11.2444
31,505,85,0,1,28,10,6,25,5.9340,-0.0029,0.0859,-0.4708,9.5688
31,506,85,0,1,30,12,4,25,5.9340,-0.0029,0.0859,-0.4708,9.5688
31,507,85,0,0,29,12,3,25,5.9340,-0.0029,0.0859,-0.4708,9.5688
31,508,85,0,0,24,6,3,25,5.9340,-0.0029,0.0859,-0.4708,9.5688
31,509,85,0,1,34,14,7,25,5.9340,-0.0029,0.0859,-0.4708,9.5688
31,510,85,1,1,26,6,4,25,5.9340,-0.0029,0.0859,-0.4708,9.5688
31,511,86,0,0,32,9,4,21,5,-0.1948,0.9451,0.4694,9.4967
31,512,86,0,0,24.7045,14,4,21,5,-0.1948,0.9451,0.4694,9.4967
31,513,86,0,1,28,8,4,21,5,-0.1948,0.9451,0.4694,9.4967
31,514,86,1,1,38,9,5,21,5,-0.1948,0.9451,0.4694,9.4967
31,515,86,0,0,29,8,4,21,5,-0.1948,0.9451,0.4694,9.4967
31,516,86,1,1,31,7.5654,5,21,5,-0.1948,0.9451,0.4694,9.4967
31,517,87,1,0,24,8,3,24,3,1.4931,0.5610,-0.0840,9.1074
31,518,87,0,1,40,13,3,24,3,1.4931,0.5610,-0.0840,9.1074
31,519,87,0,0,26,6.9948,5,24,3,1.4931,0.5610,-0.0840,9.1074
31,520,87,0,1,36.8277,12,5,24,3,1.4931,0.5610,-0.0840,9.1074
31,521,87,0,1,28,10,6,24,3,1.4931,0.5610,-0.0840,9.1074
31,522,87,1,1,22,5,2,24,3,1.4931,0.5610,-0.0840,9.1074
31,523,88,0,0,29,12,3,27,5.5000,0.2766,1.4178,1.4645,10.5380
31,524,88,0,0,25.2613,13,6,27,5.5000,0.2766,1.4178,1.4645,10.5380
31,525,88,0,1,30,9,3,27,5.5000,0.2766,1.4178,1.4645,10.5380
31,526,88,0,0,28.5137,13,5,27,5.5000,0.2766,1.4178,1.4645,10.5380
31,527,88,0,1,38,14,5,27,5.5000,0.2766,1.4178,1.4645,10.5380
31,528,88,0,1,31,8,3,27,5.5000,0.2766,1.4178,1.4645,10.5380
31,529,89,1,1,28,9,3,15,4,0.5259,1.2740,-1.7858,8.5673
31,530,89,0,0,26,4,2,15,4,0.5259,1.2740,-1.7858,8.5673
31,531,89,1,0,30,6,4,15,4,0.5259,1.2740,-1.7858,8.5673
31,532,89,1,1,25,5,3,15,4,0.5259,1.2740,-1.7858,8.5673
31,533,89,1,1,26,6,3,15,4,0.5259,1.2740,-1.7858,8.5673
31,534,89,0,0,28,10,3,15,4,0.5259,1.2740,-1.7858,8.5673
31,535,90,0,1,30,7,5,14,5,1.2757,0.6767,-0.3715,8.6054
31,536,90,1,0,19,6,2,14,5,1.2757,0.6767,-0.3715,8.6054
31,537,90,1,1,34,14,4,14,5,1.2757,0.6767,-0.3715,8.6054
31,538,90,1,0,25,8,3,14,5,1.2757,0.6767,-0.3715,8.6054
31,539,90,1,0,18,6,2,14,5,1.2757,0.6767,-0.3715,8.6054
31,540,90,0,0,30,11,4,14,5,1.2757,0.6767,-0.3715,8.6054
31,541,91,0,1,33,14,5,24,5,0.6777,0.0935,1.3383,9.2005
31,542,91,0,1,25,10,5,24,5,0.6777,0.0935,1.3383,9.2005
31,543,91,0,1,38,13,4,24,5,0.6777,0.0935,1.3383,9.2005
31,544,91,0,1,30,11,4,24,5,0.6777,0.0935,1.3383,9.2005
31,545,91,0,1,32,11,4,24,5,0.6777,0.0935,1.3383,9.2005
31,546,91,0,1,36,12,6,24,5,0.6777,0.0935,1.3383,9.2005
31,547,92,1,0,23,10,4,19,5,0.0338,-0.1588,-0.0102,10.2119
31,548,92,0,0,23,9,4,19,5,0.0338,-0.1588,-0.0102,10.2119
31,549,92,0,0,28,13,4,19,5,0.0338,-0.1588,-0.0102,10.2119
31,550,92,1,0,29,11,5,19,5,0.0338,-0.1588,-0.0102,10.2119
31,551,92,0,1,22,2,3,19,5,0.0338,-0.1588,-0.0102,10.2119
31,552,92,0,0,24,13,3,19,5,0.0338,-0.1588,-0.0102,10.2119
31,553,93,0,1,28,9,4,23,5.5000,0.8454,0.2967,-0.6886,10.5290
31,554,93,999,0,29.9132,11,999,23,5.5000,0.8454,0.2967,-0.6886,10.5290
31,555,93,0,0,32,10,4,23,5.5000,0.8454,0.2967,-0.6886,10.5290
31,556,93,0,1,26.4312,11,5,23,5.5000,0.8454,0.2967,-0.6886,10.5290
31,557,93,1,1,34,9,4,23,5.5000,0.8454,0.2967,-0.6886,10.5290
31,558,93,0,1,34,13,7,23,5.5000,0.8454,0.2967,-0.6886,10.5290
31,559,94,1,1,28.6590,14,4,23,4,-0.2822,-0.8230,1.7895,11.1217
31,560,94,0,1,21,17,6,23,4,-0.2822,-0.8230,1.7895,11.1217
31,561,94,0,1,27,10,4,23,4,-0.2822,-0.8230,1.7895,11.1217
31,562,94,1,0,28,12,3,23,4,-0.2822,-0.8230,1.7895,11.1217
31,563,94,0,0,32,10,5,23,4,-0.2822,-0.8230,1.7895,11.1217
31,564,94,0,0,31,11,4,23,4,-0.2822,-0.8230,1.7895,11.1217
31,565,95,0,1,25,7,4,25,6,-0.5702,0.1654,0.2187,8.8792
31,566,95,0,1,30,14,7,25,6,-0.5702,0.1654,0.2187,8.8792
31,567,95,0,0,28,10,5,25,6,-0.5702,0.1654,0.2187,8.8792
31,568,95,0,1,31,8,4,25,6,-0.5702,0.1654,0.2187,8.8792
31,569,95,1,0,33,4,3,25,6,-0.5702,0.1654,0.2187,8.8792
31,570,95,0,1,29,9,5,25,6,-0.5702,0.1654,0.2187,8.8792
31,571,96,0,0,39,16,4,24,6.5000,1.5698,0.9042,-0.0338,10.5290
31,572,96,0,1,26,7,4,24,6.5000,1.5698,0.9042,-0.0338,10.5290
31,573,96,0,1,41.1030,17,6,24,6.5000,1.5698,0.9042,-0.0338,10.5290
31,574,96,0,1,30,8,3,24,6.5000,1.5698,0.9042,-0.0338,10.5290
31,575,96,0,1,35.3713,14,6,24,6.5000,1.5698,0.9042,-0.0338,10.5290
31,576,96,1,0,26,11,2,24,6.5000,1.5698,0.9042,-0.0338,10.5290
31,577,97,0,1,26.7736,11,6,21,7,0.9791,0.4926,0.8013,10.4477
31,578,97,0,0,25,7,6,21,7,0.9791,0.4926,0.8013,10.4477
31,579,97,0,1,30.5765,13,5,21,7,0.9791,0.4926,0.8013,10.4477
31,580,97,0,0,35,13,4,21,7,0.9791,0.4926,0.8013,10.4477
31,581,97,0,0,35.6360,15,5,21,7,0.9791,0.4926,0.8013,10.4477
31,582,97,1,0,31,15,6,21,7,0.9791,0.4926,0.8013,10.4477
31,583,98,1,1,31,8,3,16,5,0.6591,1.5440,-1.3316,9.2542
31,584,98,1,0,24,7,1,16,5,0.6591,1.5440,-1.3316,9.2542
31,585,98,1,0,30.1414,16,2,16,5,0.6591,1.5440,-1.3316,9.2542
31,586,98,1,0,27,6,1,16,5,0.6591,1.5440,-1.3316,9.2542
31,587,98,0,0,34,7,4,16,5,0.6591,1.5440,-1.3316,9.2542
31,588,98,0,0,32,7,4,16,5,0.6591,1.5440,-1.3316,9.2542
31,589,99,1,0,30,7,3,16,5,0.9106,0.5231,-0.2414,7.9242
31,590,99,0,1,25,7,3,16,5,0.9106,0.5231,-0.2414,7.9242
31,591,99,0,1,29,8,4,16,5,0.9106,0.5231,-0.2414,7.9242
31,592,99,1,1,27,9,3,16,5,0.9106,0.5231,-0.2414,7.9242
31,593,99,1,1,28,12,6,16,5,0.9106,0.5231,-0.2414,7.9242
31,594,99,0,1,28,7,4,16,5,0.9106,0.5231,-0.2414,7.9242
31,595,100,1,1,24,9,2,14.1447,3,0.6807,-0.0238,-0.8468,8.8578
31,596,100,0,0,23,9,3,14.1447,3,0.6807,-0.0238,-0.8468,8.8578
31,597,100,1,0,24,6,3,14.1447,3,0.6807,-0.0238,-0.8468,8.8578
31,598,100,1,0,21,5,2,14.1447,3,0.6807,-0.0238,-0.8468,8.8578
31,599,100,0,0,21,8,2,14.1447,3,0.6807,-0.0238,-0.8468,8.8578
31,600,100,1,0,27,9,3,14.1447,3,0.6807,-0.0238,-0.8468,8.8578
31,601,101,0,1,29,7,4,22,7,0.0701,0.0171,-0.6759,9.9412
31,602,101,1,1,28,8,3,22,7,0.0701,0.0171,-0.6759,9.9412
31,603,101,0,1,33,10,5,22,7,0.0701,0.0171,-0.6759,9.9412
31,604,101,1,0,24,7,2,22,7,0.0701,0.0171,-0.6759,9.9412
31,605,101,0,1,35,9,5,22,7,0.0701,0.0171,-0.6759,9.9412
31,606,101,0,0,28,9,3,22,7,0.0701,0.0171,-0.6759,9.9412
31,607,102,999,1,25,1,999,27,5.5000,0.2737,-0.5392,-0.6985,7.7083
31,608,102,0,0,34,12,5,27,5.5000,0.2737,-0.5392,-0.6985,7.7083
31,609,102,0,0,30,7,3,27,5.5000,0.2737,-0.5392,-0.6985,7.7083
31,610,102,0,0,25,5,4,27,5.5000,0.2737,-0.5392,-0.6985,7.7083
31,611,102,0,0,36,8,2,27,5.5000,0.2737,-0.5392,-0.6985,7.7083
31,612,102,0,1,31,7,3,27,5.5000,0.2737,-0.5392,-0.6985,7.7083
31,613,103,0,0,20,7,2,18,5.5000,0.2356,-1.0112,-1.0260,8.6389
31,614,103,0,0,26,4,1,18,5.5000,0.2356,-1.0112,-1.0260,8.6389
31,615,103,0,1,28,10,4,18,5.5000,0.2356,-1.0112,-1.0260,8.6389
31,616,103,0,0,28,10,4,18,5.5000,0.2356,-1.0112,-1.0260,8.6389
31,617,103,1,1,31,7,5,18,5.5000,0.2356,-1.0112,-1.0260,8.6389
31,618,103,0,0,24,9,3,18,5.5000,0.2356,-1.0112,-1.0260,8.6389
31,619,104,0,1,29.4896,13,5,17,4.5000,0.2747,0.1953,-0.1389,9.7186
31,620,104,1,0,28,10,3,17,4.5000,0.2747,0.1953,-0.1389,9.7186
31,621,104,0,1,28,9,3,17,4.5000,0.2747,0.1953,-0.1389,9.7186
31,622,104,0,1,26,12,3,17,4.5000,0.2747,0.1953,-0.1389,9.7186
31,623,104,1,0,23,5,3,17,4.5000,0.2747,0.1953,-0.1389,9.7186
31,624,104,1,1,27,9,4,17,4.5000,0.2747,0.1953,-0.1389,9.7186
31,625,105,1,0,33.8839,11,6,21,5,0.4409,0.6701,-0.0710,7.9777
31,626,105,1,0,28,5,4,21,5,0.4409,0.6701,-0.0710,7.9777
31,627,105,1,0,17,5,3,21,5,0.4409,0.6701,-0.0710,7.9777
31,628,105,1,1,28,10,4,21,5,0.4409,0.6701,-0.0710,7.9777
31,629,105,0,0,28.3441,9,4,21,5,0.4409,0.6701,-0.0710,7.9777
31,630,105,1,1,32,5,3,21,5,0.4409,0.6701,-0.0710,7.9777
32,1,1,0,1,32,11,3,18,3.5000,1.3003,-1.4041,-0.1693,8.4610
32,2,1,1,1,34.2873,13,4,18,3.5000,1.3003,-1.4041,-0.1693,8.4610
32,3,1,1,1,30,9,4,18,3.5000,1.3003,-1.4041,-0.1693,8.4610
32,4,1,1,1,29,8,3,18,3.5000,1.3003,-1.4041,-0.1693,8.4610
32,5,1,1,0,26,7,4,18,3.5000,1.3003,-1.4041,-0.1693,8.4610
32,6,1,999,0,27.4152,10,999,18,3.5000,1.3003,-1.4041,-0.1693,8.4610
32,7,2,0,0,25.9908,11,5,17,4,1.2226,-0.2399,0.3859,10.6736
32,8,2,0,1,22,9,3,17,4,1.2226,-0.2399,0.3859,10.6736
32,9,2,0,0,23,6.6161,2,17,4,1.2226,-0.2399,0.3859,10.6736
32,10,2,0,0,32,9,4,17,4,1.2226,-0.2399,0.3859,10.6736
32,11,2,0,1,30.6076,12,5,17,4,1.2226,-0.2399,0.3859,10.6736
32,12,2,1,0,36,13,4,17,4,1.2226,-0.2399,0.3859,10.6736
32,13,3,0,0,16,0,3,18.8682,6,1.0099,-0.3638,0.5913,10.1515
32,14,3,1,0,25,8,3,18.8682,6,1.0099,-0.3638,0.5913,10.1515
32,15,3,0,1,31,15,3,18.8682,6,1.0099,-0.3638,0.5913,10.1515
32,16,3,0,1,27,9,6,18.8682,6,1.0099,-0.3638,0.5913,10.1515
32,17,3,0,1,30,9,4,18.8682,6,1.0099,-0.3638,0.5913,10.1515
32,18,3,0,1,23,8.7734,3,18.8682,6,1.0099,-0.3638,0.5913,10.1515
32,19,4,0,0,30.0529,13,3,20,4.5000,1.0436,0.1825,0.6959,10.2816
32,20,4,1,0,26,11,5,20,4.5000,1.0436,0.1825,0.6959,10.2816
32,21,4,0,1,27,8,4,20,4.5000,1.0436,0.1825,0.6959,10.2816
32,22,4,1,1,42,10,4,20,4.5000,1.0436,0.1825,0.6959,10.2816
32,23,4,0,1,24,8,5,20,4.5000,1.0436,0.1825,0.6959,10.2816
32,24,4,0,0,37,16,6,20,4.5000,1.0436,0.1825,0.6959,10.2816
32,25,5,0,0,33,12,4,23,6.5000,0.9994,-0.1539,0.1244,9.4164
32,26,5,0,1,37,13,4,23,6.5000,0.9994,-0.1539,0.1244,9.4164
32,27,5,0,1,29,10.9599,4,23,6.5000,0.9994,-0.1539,0.1244,9.4164
32,28,5,0,1,32,9,5,23,6.5000,0.9994,-0.1539,0.1244,9.4164
32,29,5,0,0,24,6,4,23,6.5000,0.9994,-0.1539,0.1244,9.4164
32,30,5,1,0,31,6,3,23,6.5000,0.9994,-0.1539,0.1244,9.4164
32,31,6,1,0,21,2,3,22.7223,4.5064,1.1152,-0.6187,0.3984,8.2437
32,32,6,1,0,29,8,3,22.7223,4.5064,1.1152,-0.6187,0.3984,8.2437
32,33,6,0,1,30.4042,12,5,22.7223,4.5064,1.1152,-0.6187,0.3984,8.2437
32,34,6,0,1,25,9,5,22.7223,4.5064,1.1152,-0.6187,0.3984,8.2437
32,35,6,999,0,32.4069,12,999,22.7223,4.5064,1.1152,-0.6187,0.3984,8.2437
32,36,6,1,1,36,13.5311,5,22.7223,4.5064,1.1152,-0.6187,0.3984,8.2437
32,37,7,1,1,29,4,2,12,2,0.5293,0.9197,0.2647,7.6124
32,38,7,0,1,26,10.6283,4,12,2,0.5293,0.9197,0.2647,7.6124
32,39,7,1,0,26,6,2,12,2,0.5293,0.9197,0.2647,7.6124
32,40,7,0,1,26,10,4,12,2,0.5293,0.9197,0.2647,7.6124
32,41,7,1,1,31,9,4,12,2,0.5293,0.9197,0.2647,7.6124
32,42,7,0,0,33,8,4,12,2,0.5293,0.9197,0.2647,7.6124
32,43,8,999,0,27.4792,8,999,16,3.5000,0.0354,0.0175,-0.9306,8.0548
32,44,8,0,0,26,12,5,16,3.5000,0.0354,0.0175,-0.9306,8.0548
32,45,8,0,1,25,5,5,16,3.5000,0.0354,0.0175,-0.9306,8.0548
32,46,8,999,1,26.7089,9,999,16,3.5000,0.0354,0.0175,-0.9306,8.0548
32,47,8,0,1,29,5,3,16,3.5000,0.0354,0.0175,-0.9306,8.0548
32,48,8,0,0,27,11.1214,4,16,3.5000,0.0354,0.0175,-0.9306,8.0548
32,49,9,0,0,27,7,5,23,4,0.2330,-0.4310,0.0879,7.8843
32,50,9,0,0,28,9,5,23,4,0.2330,-0.4310,0.0879,7.8843
32,51,9,0,0,26,7,4,23,4,0.2330,-0.4310,0.0879,7.8843
32,52,9,0,1,29,12,4,23,4,0.2330,-0.4310,0.0879,7.8843
32,53,9,1,1,28,10,4,23,4,0.2330,-0.4310,0.0879,7.8843
32,54,9,0,0,25,8.7323,5,23,4,0.2330,-0.4310,0.0879,7.8843
32,55,10,1,1,33,8,4,24,6.5000,0.9886,-0.6083,-0.7142,8.9173
32,56,10,1,0,27,9,3,24,6.5000,0.9886,-0.6083,-0.7142,8.9173
32,57,10,0,1,29,6,4,24,6.5000,0.9886,-0.6083,-0.7142,8.9173
32,58,10,0,1,36,14,4,24,6.5000,0.9886,-0.6083,-0.7142,8.9173
32,59,10,0,0,24,5.7706,4,24,6.5000,0.9886,-0.6083,-0.7142,8.9173
32,60,10,0,1,22,5,3,24,6.5000,0.9886,-0.6083,-0.7142,8.9173
32,61,11,1,0,28,8,3,15,5,1.4805,-0.9238,-0.2061,8.8521
32,62,11,0,1,26,7,6,15,5,1.4805,-0.9238,-0.2061,8.8521
32,63,11,0,0,30,11,4,15,5,1.4805,-0.9238,-0.2061,8.8521
32,64,11,0,1,28,8,4,15,5,1.4805,-0.9238,-0.2061,8.8521
32,65,11,0,1,28,8,3,15,5,1.4805,-0.9238,-0.2061,8.8521
32,66,11,1,0,25,5,3,15,5,1.4805,-0.9238,-0.2061,8.8521
32,67,12,0,1,36,10,5,18,6,-0.2423,1.0429,1.3141,11.3715
32,68,12,0,1,32,10.6353,3,18,6,-0.2423,1.0429,1.3141,11.3715
32,69,12,0,0,30,11,4,18,6,-0.2423,1.0429,1.3141,11.3715
32,70,12,0,0,30,12,7,18,6,-0.2423,1.0429,1.3141,11.3715
32,71,12,1,0,34,9,3,18,6,-0.2423,1.0429,1.3141,11.3715
32,72,12,999,1,37.7029,7,999,18,6,-0.2423,1.0429,1.3141,11.3715
32,73,13,0,1,24,5,5,19,4.5000,0.6177,-0.1871,-1.6416,8.9026
32,74,13,0,1,23,2,4,19,4.5000,0.6177,-0.1871,-1.6416,8.9026
32,75,13,0,0,25,10,4,19,4.5000,0.6177,-0.1871,-1.6416,8.9026
32,76,13,1,0,27,11,4,19,4.5000,0.6177,-0.1871,-1.6416,8.9026
32,77,13,1,1,24,6,3,19,4.5000,0.6177,-0.1871,-1.6416,8.9026
32,78,13,999,1,29.9214,8,999,19,4.5000,0.6177,-0.1871,-1.6416,8.9026
32,79,14,1,1,24,3,2,20,5,1.5232,-0.5274,-1.5777,7.6610
32,80,14,0,1,30,8.4104,3,20,5,1.5232,-0.5274,-1.5777,7.6610
32,81,14,1,0,22,7,2,20,5,1.5232,-0.5274,-1.5777,7.6610
32,82,14,1,0,27,8,4,20,5,1.5232,-0.5274,-1.5777,7.6610
32,83,14,0,0,38,10,4,20,5,1.5232,-0.5274,-1.5777,7.6610
32,84,14,1,1,30,4,4,20,5,1.5232,-0.5274,-1.5777,7.6610
32,85,15,0,1,34,9,3,15,4.5000,0.2837,-0.7340,-0.1694,10.2299
32,86,15,0,1,24,13,5,15,4.5000,0.2837,-0.7340,-0.1694,10.2299
32,87,15,1,1,21,5,3,15,4.5000,0.2837,-0.7340,-0.1694,10.2299
32,88,15,0,1,33,12,3,15,4.5000,0.2837,-0.7340,-0.1694,10.2299
32,89,15,0,1,35,10,5,15,4.5000,0.2837,-0.7340,-0.1694,10.2299
32,90,15,1,1,23,9.0832,1,15,4.5000,0.2837,-0.7340,-0.1694,10.2299
32,91,16,0,1,28,9,5,24,4.5000,0.3564,-0.4964,-0.8091,8.6459
