imp#,employee,team,turnover,male,empower,lmx,jobsat,climate,cohesion,empower[team],empower$lmx[team],lmx[team],lmx.mean[team]
3,342,57,0,0,31,10,2,12,3.5000,0.5634,-0.2648,-0.2143,9.9906
3,343,58,0,0,20,8,3,18,5,-0.4826,-0.0442,-1.3286,9.3326
3,344,58,0,1,29,8,5,18,5,-0.4826,-0.0442,-1.3286,9.3326
3,345,58,0,0,33,9,5,18,5,-0.4826,-0.0442,-1.3286,9.3326
3,346,58,0,1,32,13,5,18,5,-0.4826,-0.0442,-1.3286,9.3326
3,347,58,1,0,28,7,2,18,5,-0.4826,-0.0442,-1.3286,9.3326
3,348,58,0,0,29,10,4,18,5,-0.4826,-0.0442,-1.3286,9.3326
3,349,59,0,1,30,11,5,13,3.5000,0.7669,0.1442,-0.4445,8.6269
3,350,59,0,0,28,7,4,13,3.5000,0.7669,0.1442,-0.4445,8.6269
3,351,59,0,0,29,13,2,13,3.5000,0.7669,0.1442,-0.4445,8.6269
3,352,59,0,0,21,9,3,13,3.5000,0.7669,0.1442,-0.4445,8.6269
3,353,59,1,0,26,10,4,13,3.5000,0.7669,0.1442,-0.4445,8.6269
3,354,59,999,0,18.7810,6,999,13,3.5000,0.7669,0.1442,-0.4445,8.6269
3,355,60,1,1,27,6,4,22,6,-0.6672,0.3015,-0.8533,8.7104
3,356,60,0,1,28,11,6,22,6,-0.6672,0.3015,-0.8533,8.7104
3,357,60,1,0,27,5,2,22,6,-0.6672,0.3015,-0.8533,8.7104
3,358,60,0,0,24,8,3,22,6,-0.6672,0.3015,-0.8533,8.7104
3,359,60,0,1,25,4,3,22,6,-0.6672,0.3015,-0.8533,8.7104
3,360,60,0,0,31,9,3,22,6,-0.6672,0.3015,-0.8533,8.7104
3,361,61,0,1,32,11,2,25,5,0.7843,-0.2112,1.1675,9.2300
3,362,61,1,1,32.8529,13,3,25,5,0.7843,-0.2112,1.1675,9.2300
3,363,61,1,0,33,10,4,25,5,0.7843,-0.2112,1.1675,9.2300
3,364,61,0,0,23,7,3,25,5,0.7843,-0.2112,1.1675,9.2300
3,365,61,0,1,30,11,4,25,5,0.7843,-0.2112,1.1675,9.2300
3,366,61,999,1,30,6,999,25,5,0.7843,-0.2112,1.1675,9.2300
3,367,62,0,0,22,4,2,15,2,-0.1815,0.1866,0.2781,10.8517
3,368,62,0,0,29,11,6,15,2,-0.1815,0.1866,0.2781,10.8517
3,369,62,1,1,28,12,4,15,2,-0.1815,0.1866,0.2781,10.8517
3,370,62,1,1,29,12,4,15,2,-0.1815,0.1866,0.2781,10.8517
3,371,62,1,0,22,6,4,15,2,-0.1815,0.1866,0.2781,10.8517
3,372,62,0,0,30,14,5,15,2,-0.1815,0.1866,0.2781,10.8517
3,373,63,999,0,33.2211,6,999,24,5,0.6790,-0.4819,0.4200,8.6178
3,374,63,0,0,32,8,6,24,5,0.6790,-0.4819,0.4200,8.6178
3,375,63,0,0,25,9,4,24,5,0.6790,-0.4819,0.4200,8.6178
3,376,63,0,1,31,8,4,24,5,0.6790,-0.4819,0.4200,8.6178
3,377,63,0,1,28,12,6,24,5,0.6790,-0.4819,0.4200,8.6178
3,378,63,0,0,30,5,4,24,5,0.6790,-0.4819,0.4200,8.6178
3,379,64,0,0,31,13,5,17,5,-0.4508,-0.3219,1.3965,9.8860
3,380,64,1,1,28,13,5,17,5,-0.4508,-0.3219,1.3965,9.8860
3,381,64,0,0,26,9,5,17,5,-0.4508,-0.3219,1.3965,9.8860
3,382,64,1,0,27,6,2,17,5,-0.4508,-0.3219,1.3965,9.8860
3,383,64,1,1,28.9177,14,4,17,5,-0.4508,-0.3219,1.3965,9.8860
3,384,64,999,0,28,6,999,17,5,-0.4508,-0.3219,1.3965,9.8860
3,385,65,0,0,26,8,4,19,4.5000,0.4552,-0.4235,0.0851,9.3009
3,386,65,1,0,27,8,4,19,4.5000,0.4552,-0.4235,0.0851,9.3009
3,387,65,0,0,22,10,4,19,4.5000,0.4552,-0.4235,0.0851,9.3009
3,388,65,0,1,35.7956,11,5,19,4.5000,0.4552,-0.4235,0.0851,9.3009
3,389,65,0,1,24,8,2,19,4.5000,0.4552,-0.4235,0.0851,9.3009
3,390,65,0,0,32,10,6,19,4.5000,0.4552,-0.4235,0.0851,9.3009
3,391,66,0,1,29,6,4,25,6,0.1242,0.6310,-0.9065,8.9656
3,392,66,0,1,29,8,4,25,6,0.1242,0.6310,-0.9065,8.9656
3,393,66,0,0,33.1182,12,6,25,6,0.1242,0.6310,-0.9065,8.9656
3,394,66,0,0,37,10,5,25,6,0.1242,0.6310,-0.9065,8.9656
3,395,66,0,0,38,13,5,25,6,0.1242,0.6310,-0.9065,8.9656
3,396,66,0,1,29,11,4,25,6,0.1242,0.6310,-0.9065,8.9656
3,397,67,0,0,24,11,2,15.0010,3,1.3106,-1.3884,-1.0163,8.6207
3,398,67,1,0,24,9,4,15.0010,3,1.3106,-1.3884,-1.0163,8.6207
3,399,67,1,0,22.6722,9,4,15.0010,3,1.3106,-1.3884,-1.0163,8.6207
3,400,67,1,1,24,10,6,15.0010,3,1.3106,-1.3884,-1.0163,8.6207
3,401,67,0,0,24,5,2,15.0010,3,1.3106,-1.3884,-1.0163,8.6207
3,402,67,0,0,28,11,4,15.0010,3,1.3106,-1.3884,-1.0163,8.6207
3,403,68,0,0,23,6,3,21.6435,7,0.5411,-0.0220,-0.7905,9.2958
3,404,68,0,1,34,7,3,21.6435,7,0.5411,-0.0220,-0.7905,9.2958
3,405,68,0,0,33,7,5,21.6435,7,0.5411,-0.0220,-0.7905,9.2958
3,406,68,0,0,36.7452,14,3,21.6435,7,0.5411,-0.0220,-0.7905,9.2958
3,407,68,999,1,28.6679,10,999,21.6435,7,0.5411,-0.0220,-0.7905,9.2958
3,408,68,1,1,19,6,3,21.6435,7,0.5411,-0.0220,-0.7905,9.2958
3,409,69,0,1,28.5316,13,5,24,7,-0.1899,-0.1638,1.2008,9.8773
3,410,69,0,0,26.1915,10,6,24,7,-0.1899,-0.1638,1.2008,9.8773
3,411,69,0,1,33,11,3,24,7,-0.1899,-0.1638,1.2008,9.8773
3,412,69,0,0,27,9,4,24,7,-0.1899,-0.1638,1.2008,9.8773
3,413,69,0,1,37,9,4,24,7,-0.1899,-0.1638,1.2008,9.8773
3,414,69,0,1,30,14,6,24,7,-0.1899,-0.1638,1.2008,9.8773
3,415,70,0,1,29,8,4,18,3,0.1724,-0.6308,-1.2206,8.6666
3,416,70,0,1,28,6,3,18,3,0.1724,-0.6308,-1.2206,8.6666
3,417,70,1,0,29,13,5,18,3,0.1724,-0.6308,-1.2206,8.6666
3,418,70,1,1,29.3511,13,4,18,3,0.1724,-0.6308,-1.2206,8.6666
3,419,70,1,1,35,7,3,18,3,0.1724,-0.6308,-1.2206,8.6666
3,420,70,1,1,28,3,2,18,3,0.1724,-0.6308,-1.2206,8.6666
3,421,71,0,1,35,11,4,26,7,0.5981,-0.0268,-0.0583,8.9984
3,422,71,0,1,31,9,7,26,7,0.5981,-0.0268,-0.0583,8.9984
3,423,71,0,1,29,10,5,26,7,0.5981,-0.0268,-0.0583,8.9984
3,424,71,0,1,32,9,5,26,7,0.5981,-0.0268,-0.0583,8.9984
3,425,71,0,0,30,4,1,26,7,0.5981,-0.0268,-0.0583,8.9984
3,426,71,1,0,28,7,4,26,7,0.5981,-0.0268,-0.0583,8.9984
3,427,72,0,0,25,9,4,22,4,-0.5506,0.1000,0.0372,9.4974
3,428,72,0,1,27,12,4,22,4,-0.5506,0.1000,0.0372,9.4974
3,429,72,1,0,31.3371,14,3,22,4,-0.5506,0.1000,0.0372,9.4974
3,430,72,1,1,26,7,3,22,4,-0.5506,0.1000,0.0372,9.4974
3,431,72,0,0,26.9471,11,5,22,4,-0.5506,0.1000,0.0372,9.4974
3,432,72,1,0,28,9,3,22,4,-0.5506,0.1000,0.0372,9.4974
3,433,73,0,1,33,9,5,23,6,0.1195,-0.1537,1.4718,9.0251
3,434,73,0,0,25,6,5,23,6,0.1195,-0.1537,1.4718,9.0251
3,435,73,0,0,27,8,3,23,6,0.1195,-0.1537,1.4718,9.0251
3,436,73,999,0,22.5688,9,999,23,6,0.1195,-0.1537,1.4718,9.0251
3,437,73,0,1,38,9,3,23,6,0.1195,-0.1537,1.4718,9.0251
3,438,73,1,0,28,7,4,23,6,0.1195,-0.1537,1.4718,9.0251
3,439,74,999,0,30.6916,10,999,21,3.5000,-0.3189,-0.0220,-0.7278,9.1890
3,440,74,1,0,23,11,4,21,3.5000,-0.3189,-0.0220,-0.7278,9.1890
3,441,74,1,1,30,9,4,21,3.5000,-0.3189,-0.0220,-0.7278,9.1890
3,442,74,0,1,31,9,3,21,3.5000,-0.3189,-0.0220,-0.7278,9.1890
3,443,74,0,1,31,12,3,21,3.5000,-0.3189,-0.0220,-0.7278,9.1890
3,444,74,1,0,26,5,3,21,3.5000,-0.3189,-0.0220,-0.7278,9.1890
3,445,75,999,0,33.3422,10,999,20,4,0.9888,-0.6827,-0.0663,9.3271
3,446,75,0,0,32,8,5,20,4,0.9888,-0.6827,-0.0663,9.3271
3,447,75,0,1,28,11,5,20,4,0.9888,-0.6827,-0.0663,9.3271
3,448,75,1,0,23,7,2,20,4,0.9888,-0.6827,-0.0663,9.3271
3,449,75,0,1,27,8,5,20,4,0.9888,-0.6827,-0.0663,9.3271
3,450,75,0,1,25,8,3,20,4,0.9888,-0.6827,-0.0663,9.3271
3,451,76,0,1,27,4,4,16,4,-0.4049,0.0383,-0.9056,9.5775
3,452,76,1,0,20,6,2,16,4,-0.4049,0.0383,-0.9056,9.5775
3,453,76,0,0,35.8419,13,4,16,4,-0.4049,0.0383,-0.9056,9.5775
3,454,76,0,1,29.3418,13,4,16,4,-0.4049,0.0383,-0.9056,9.5775
3,455,76,1,0,14,4,3,16,4,-0.4049,0.0383,-0.9056,9.5775
3,456,76,0,0,23,11,3,16,4,-0.4049,0.0383,-0.9056,9.5775
3,457,77,1,1,31,5,3,23,7,-0.0750,0.2048,-0.1430,8.7446
3,458,77,0,0,28,10,7,23,7,-0.0750,0.2048,-0.1430,8.7446
3,459,77,1,0,28,6,2,23,7,-0.0750,0.2048,-0.1430,8.7446
3,460,77,0,0,30,14,5,23,7,-0.0750,0.2048,-0.1430,8.7446
3,461,77,0,1,27,7,4,23,7,-0.0750,0.2048,-0.1430,8.7446
3,462,77,0,0,33,11,4,23,7,-0.0750,0.2048,-0.1430,8.7446
3,463,78,1,0,28,12,4,19,4,-0.4969,-0.1598,1.1535,10.1777
3,464,78,1,1,32,10,5,19,4,-0.4969,-0.1598,1.1535,10.1777
3,465,78,0,0,30,11,3,19,4,-0.4969,-0.1598,1.1535,10.1777
3,466,78,0,1,27,17,7,19,4,-0.4969,-0.1598,1.1535,10.1777
3,467,78,0,1,35,11,4,19,4,-0.4969,-0.1598,1.1535,10.1777
3,468,78,0,1,30,14,6,19,4,-0.4969,-0.1598,1.1535,10.1777
3,469,79,0,0,27,6,3,21,6,0.1377,0.0279,-1.8090,10.0346
3,470,79,1,0,23,4,2,21,6,0.1377,0.0279,-1.8090,10.0346
3,471,79,0,0,29,12,2,21,6,0.1377,0.0279,-1.8090,10.0346
3,472,79,0,1,27,11,4,21,6,0.1377,0.0279,-1.8090,10.0346
3,473,79,1,1,24,4,3,21,6,0.1377,0.0279,-1.8090,10.0346
3,474,79,0,1,19,9,2,21,6,0.1377,0.0279,-1.8090,10.0346
3,475,80,0,1,28,6,4,21.0253,5.9084,-0.7065,0.3718,-0.8466,10.2245
3,476,80,1,1,15,8,2,21.0253,5.9084,-0.7065,0.3718,-0.8466,10.2245
3,477,80,0,0,28,11,4,21.0253,5.9084,-0.7065,0.3718,-0.8466,10.2245
3,478,80,1,1,27,11,4,21.0253,5.9084,-0.7065,0.3718,-0.8466,10.2245
3,479,80,0,0,29,8,4,21.0253,5.9084,-0.7065,0.3718,-0.8466,10.2245
3,480,80,0,1,23,7,3,21.0253,5.9084,-0.7065,0.3718,-0.8466,10.2245
3,481,81,0,0,25,11,4,21,5.5000,0.4452,-0.0862,0.9745,10.7946
3,482,81,0,0,29,12,5,21,5.5000,0.4452,-0.0862,0.9745,10.7946
3,483,81,0,1,35.2216,15,7,21,5.5000,0.4452,-0.0862,0.9745,10.7946
3,484,81,0,0,36,13,6,21,5.5000,0.4452,-0.0862,0.9745,10.7946
3,485,81,0,1,32,10,5,21,5.5000,0.4452,-0.0862,0.9745,10.7946
3,486,81,0,0,24,12,6,21,5.5000,0.4452,-0.0862,0.9745,10.7946
3,487,82,1,1,31,9,4,18,3,-0.0411,-0.0923,0.4841,10.2599
3,488,82,0,0,31,12,4,18,3,-0.0411,-0.0923,0.4841,10.2599
3,489,82,0,0,27,8,6,18,3,-0.0411,-0.0923,0.4841,10.2599
3,490,82,0,0,28.7374,13,4,18,3,-0.0411,-0.0923,0.4841,10.2599
3,491,82,1,0,22.2265,16,6,18,3,-0.0411,-0.0923,0.4841,10.2599
3,492,82,0,0,27,13,4,18,3,-0.0411,-0.0923,0.4841,10.2599
3,493,83,1,0,28,7,3,17,5,-0.0771,-0.6313,-0.5685,9.2801
3,494,83,0,1,31,9,5,17,5,-0.0771,-0.6313,-0.5685,9.2801
3,495,83,0,1,28,8,4,17,5,-0.0771,-0.6313,-0.5685,9.2801
3,496,83,1,1,29,8,3,17,5,-0.0771,-0.6313,-0.5685,9.2801
3,497,83,0,0,33,11,5,17,5,-0.0771,-0.6313,-0.5685,9.2801
3,498,83,1,0,26,6,4,17,5,-0.0771,-0.6313,-0.5685,9.2801
3,499,84,1,1,31,6,3,19,3,0.3526,0.0687,0.3125,9.8511
3,500,84,0,1,28,10,4,19,3,0.3526,0.0687,0.3125,9.8511
3,501,84,1,1,35,14,4,19,3,0.3526,0.0687,0.3125,9.8511
3,502,84,0,1,26,11,4,19,3,0.3526,0.0687,0.3125,9.8511
3,503,84,0,0,28,10,3,19,3,0.3526,0.0687,0.3125,9.8511
3,504,84,1,0,28,15,4,19,3,0.3526,0.0687,0.3125,9.8511
3,505,85,0,1,28,10,6,25,4.8766,-0.4700,0.3036,0.9597,8.9987
3,506,85,0,1,30,12,4,25,4.8766,-0.4700,0.3036,0.9597,8.9987
3,507,85,0,0,29,12,3,25,4.8766,-0.4700,0.3036,0.9597,8.9987
3,508,85,0,0,24,6,3,25,4.8766,-0.4700,0.3036,0.9597,8.9987
3,509,85,0,1,34,14,7,25,4.8766,-0.4700,0.3036,0.9597,8.9987
3,510,85,1,1,26,6,4,25,4.8766,-0.4700,0.3036,0.9597,8.9987
3,511,86,0,0,32,9,4,21,5,-0.5016,0.2235,-0.8094,8.4917
3,512,86,0,0,29.6354,14,4,21,5,-0.5016,0.2235,-0.8094,8.4917
3,513,86,0,1,28,8,4,21,5,-0.5016,0.2235,-0.8094,8.4917
3,514,86,1,1,38,9,5,21,5,-0.5016,0.2235,-0.8094,8.4917
3,515,86,0,0,29,8,4,21,5,-0.5016,0.2235,-0.8094,8.4917
3,516,86,1,1,31,8.7863,5,21,5,-0.5016,0.2235,-0.8094,8.4917
3,517,87,1,0,24,8,3,24,3,-0.5253,0.3594,0.1713,9.6732
3,518,87,0,1,40,13,3,24,3,-0.5253,0.3594,0.1713,9.6732
3,519,87,0,0,26,9.7031,5,24,3,-0.5253,0.3594,0.1713,9.6732
3,520,87,0,1,33.1718,12,5,24,3,-0.5253,0.3594,0.1713,9.6732
3,521,87,0,1,28,10,6,24,3,-0.5253,0.3594,0.1713,9.6732
3,522,87,1,1,22,5,2,24,3,-0.5253,0.3594,0.1713,9.6732
3,523,88,0,0,29,12,3,27,5.5000,0.3564,-0.4787,-0.3310,9.0320
3,524,88,0,0,39.9967,13,6,27,5.5000,0.3564,-0.4787,-0.3310,9.0320
3,525,88,0,1,30,9,3,27,5.5000,0.3564,-0.4787,-0.3310,9.0320
3,526,88,0,0,36.7113,13,5,27,5.5000,0.3564,-0.4787,-0.3310,9.0320
3,527,88,0,1,38,14,5,27,5.5000,0.3564,-0.4787,-0.3310,9.0320
3,528,88,0,1,31,8,3,27,5.5000,0.3564,-0.4787,-0.3310,9.0320
3,529,89,1,1,28,9,3,15,4,0.3338,0.0263,-0.9894,8.1070
3,530,89,0,0,26,4,2,15,4,0.3338,0.0263,-0.9894,8.1070
3,531,89,1,0,30,6,4,15,4,0.3338,0.0263,-0.9894,8.1070
3,532,89,1,1,25,5,3,15,4,0.3338,0.0263,-0.9894,8.1070
3,533,89,1,1,26,6,3,15,4,0.3338,0.0263,-0.9894,8.1070
3,534,89,0,0,28,10,3,15,4,0.3338,0.0263,-0.9894,8.1070
3,535,90,0,1,30,7,5,14,5,0.1487,0.3765,-1.2016,9.8774
3,536,90,1,0,19,6,2,14,5,0.1487,0.3765,-1.2016,9.8774
3,537,90,1,1,34,14,4,14,5,0.1487,0.3765,-1.2016,9.8774
3,538,90,1,0,25,8,3,14,5,0.1487,0.3765,-1.2016,9.8774
3,539,90,1,0,18,6,2,14,5,0.1487,0.3765,-1.2016,9.8774
3,540,90,0,0,30,11,4,14,5,0.1487,0.3765,-1.2016,9.8774
3,541,91,0,1,33,14,5,24,5,0.3758,-0.2930,1.2204,9.0753
3,542,91,0,1,25,10,5,24,5,0.3758,-0.2930,1.2204,9.0753
3,543,91,0,1,38,13,4,24,5,0.3758,-0.2930,1.2204,9.0753
3,544,91,0,1,30,11,4,24,5,0.3758,-0.2930,1.2204,9.0753
3,545,91,0,1,32,11,4,24,5,0.3758,-0.2930,1.2204,9.0753
3,546,91,0,1,36,12,6,24,5,0.3758,-0.2930,1.2204,9.0753
3,547,92,1,0,23,10,4,19,5,0.2215,0.1703,-0.7202,10.6106
3,548,92,0,0,23,9,4,19,5,0.2215,0.1703,-0.7202,10.6106
3,549,92,0,0,28,13,4,19,5,0.2215,0.1703,-0.7202,10.6106
3,550,92,1,0,29,11,5,19,5,0.2215,0.1703,-0.7202,10.6106
3,551,92,0,1,22,2,3,19,5,0.2215,0.1703,-0.7202,10.6106
3,552,92,0,0,24,13,3,19,5,0.2215,0.1703,-0.7202,10.6106
3,553,93,0,1,28,9,4,23,5.5000,0.6318,-0.1922,0.1721,8.4092
3,554,93,999,0,30.1623,11,999,23,5.5000,0.6318,-0.1922,0.1721,8.4092
3,555,93,0,0,32,10,4,23,5.5000,0.6318,-0.1922,0.1721,8.4092
3,556,93,0,1,31.4836,11,5,23,5.5000,0.6318,-0.1922,0.1721,8.4092
3,557,93,1,1,34,9,4,23,5.5000,0.6318,-0.1922,0.1721,8.4092
3,558,93,0,1,34,13,7,23,5.5000,0.6318,-0.1922,0.1721,8.4092
3,559,94,1,1,26.6706,14,4,23,4,1.3635,-1.9015,0.8243,9.9923
3,560,94,0,1,21,17,6,23,4,1.3635,-1.9015,0.8243,9.9923
3,561,94,0,1,27,10,4,23,4,1.3635,-1.9015,0.8243,9.9923
3,562,94,1,0,28,12,3,23,4,1.3635,-1.9015,0.8243,9.9923
3,563,94,0,0,32,10,5,23,4,1.3635,-1.9015,0.8243,9.9923
3,564,94,0,0,31,11,4,23,4,1.3635,-1.9015,0.8243,9.9923
3,565,95,0,1,25,7,4,25,6,0.0130,-0.7707,-0.5199,9.2790
3,566,95,0,1,30,14,7,25,6,0.0130,-0.7707,-0.5199,9.2790
3,567,95,0,0,28,10,5,25,6,0.0130,-0.7707,-0.5199,9.2790
3,568,95,0,1,31,8,4,25,6,0.0130,-0.7707,-0.5199,9.2790
3,569,95,1,0,33,4,3,25,6,0.0130,-0.7707,-0.5199,9.2790
3,570,95,0,1,29,9,5,25,6,0.0130,-0.7707,-0.5199,9.2790
3,571,96,0,0,39,16,4,24,6.5000,0.2062,-0.0195,1.5518,9.0232
3,572,96,0,1,26,7,4,24,6.5000,0.2062,-0.0195,1.5518,9.0232
3,573,96,0,1,35.9284,17,6,24,6.5000,0.2062,-0.0195,1.5518,9.0232
3,574,96,0,1,30,8,3,24,6.5000,0.2062,-0.0195,1.5518,9.0232
3,575,96,0,1,37.0916,14,6,24,6.5000,0.2062,-0.0195,1.5518,9.0232
3,576,96,1,0,26,11,2,24,6.5000,0.2062,-0.0195,1.5518,9.0232
3,577,97,0,1,29.5842,11,6,21,7,0.3340,-0.1223,1.7531,10.3895
3,578,97,0,0,25,7,6,21,7,0.3340,-0.1223,1.7531,10.3895
3,579,97,0,1,31.9417,13,5,21,7,0.3340,-0.1223,1.7531,10.3895
3,580,97,0,0,35,13,4,21,7,0.3340,-0.1223,1.7531,10.3895
3,581,97,0,0,36.7687,15,5,21,7,0.3340,-0.1223,1.7531,10.3895
3,582,97,1,0,31,15,6,21,7,0.3340,-0.1223,1.7531,10.3895
3,583,98,1,1,31,8,3,16,5,0.8913,-1.1196,0.2827,9.1497
3,584,98,1,0,24,7,1,16,5,0.8913,-1.1196,0.2827,9.1497
3,585,98,1,0,25.0696,16,2,16,5,0.8913,-1.1196,0.2827,9.1497
3,586,98,1,0,27,6,1,16,5,0.8913,-1.1196,0.2827,9.1497
3,587,98,0,0,34,7,4,16,5,0.8913,-1.1196,0.2827,9.1497
3,588,98,0,0,32,7,4,16,5,0.8913,-1.1196,0.2827,9.1497
3,589,99,1,0,30,7,3,16,5,0.2285,-0.3222,0.1245,10.0627
3,590,99,0,1,25,7,3,16,5,0.2285,-0.3222,0.1245,10.0627
3,591,99,0,1,29,8,4,16,5,0.2285,-0.3222,0.1245,10.0627
3,592,99,1,1,27,9,3,16,5,0.2285,-0.3222,0.1245,10.0627
3,593,99,1,1,28,12,6,16,5,0.2285,-0.3222,0.1245,10.0627
3,594,99,0,1,28,7,4,16,5,0.2285,-0.3222,0.1245,10.0627
3,595,100,1,1,24,9,2,15.9925,3,-0.4797,0.1765,-0.3005,10.0797
3,596,100,0,0,23,9,3,15.9925,3,-0.4797,0.1765,-0.3005,10.0797
3,597,100,1,0,24,6,3,15.9925,3,-0.4797,0.1765,-0.3005,10.0797
3,598,100,1,0,21,5,2,15.9925,3,-0.4797,0.1765,-0.3005,10.0797
3,599,100,0,0,21,8,2,15.9925,3,-0.4797,0.1765,-0.3005,10.0797
3,600,100,1,0,27,9,3,15.9925,3,-0.4797,0.1765,-0.3005,10.0797
3,601,101,0,1,29,7,4,22,7,-0.2779,0.0198,0.2850,8.2885
3,602,101,1,1,28,8,3,22,7,-0.2779,0.0198,0.2850,8.2885
3,603,101,0,1,33,10,5,22,7,-0.2779,0.0198,0.2850,8.2885
3,604,101,1,0,24,7,2,22,7,-0.2779,0.0198,0.2850,8.2885
3,605,101,0,1,35,9,5,22,7,-0.2779,0.0198,0.2850,8.2885
3,606,101,0,0,28,9,3,22,7,-0.2779,0.0198,0.2850,8.2885
3,607,102,999,1,25,1,999,27,5.5000,0.1302,0.1858,-0.8235,8.5994
3,608,102,0,0,34,12,5,27,5.5000,0.1302,0.1858,-0.8235,8.5994
3,609,102,0,0,30,7,3,27,5.5000,0.1302,0.1858,-0.8235,8.5994
3,610,102,0,0,25,5,4,27,5.5000,0.1302,0.1858,-0.8235,8.5994
3,611,102,0,0,36,8,2,27,5.5000,0.1302,0.1858,-0.8235,8.5994
3,612,102,0,1,31,7,3,27,5.5000,0.1302,0.1858,-0.8235,8.5994
3,613,103,0,0,20,7,2,18,5.5000,-0.4080,0.2796,-0.8343,8.9518
3,614,103,0,0,26,4,1,18,5.5000,-0.4080,0.2796,-0.8343,8.9518
3,615,103,0,1,28,10,4,18,5.5000,-0.4080,0.2796,-0.8343,8.9518
3,616,103,0,0,28,10,4,18,5.5000,-0.4080,0.2796,-0.8343,8.9518
3,617,103,1,1,31,7,5,18,5.5000,-0.4080,0.2796,-0.8343,8.9518
3,618,103,0,0,24,9,3,18,5.5000,-0.4080,0.2796,-0.8343,8.9518
3,619,104,0,1,25.3450,13,5,17,4.5000,0.3755,0.0782,0.2517,8.9060
3,620,104,1,0,28,10,3,17,4.5000,0.3755,0.0782,0.2517,8.9060
3,621,104,0,1,28,9,3,17,4.5000,0.3755,0.0782,0.2517,8.9060
3,622,104,0,1,26,12,3,17,4.5000,0.3755,0.0782,0.2517,8.9060
3,623,104,1,0,23,5,3,17,4.5000,0.3755,0.0782,0.2517,8.9060
3,624,104,1,1,27,9,4,17,4.5000,0.3755,0.0782,0.2517,8.9060
3,625,105,1,0,34.1323,11,6,21,5,0.1932,-0.3225,-1.5115,8.8951
3,626,105,1,0,28,5,4,21,5,0.1932,-0.3225,-1.5115,8.8951
3,627,105,1,0,17,5,3,21,5,0.1932,-0.3225,-1.5115,8.8951
3,628,105,1,1,28,10,4,21,5,0.1932,-0.3225,-1.5115,8.8951
3,629,105,0,0,31.1217,9,4,21,5,0.1932,-0.3225,-1.5115,8.8951
3,630,105,1,1,32,5,3,21,5,0.1932,-0.3225,-1.5115,8.8951
4,1,1,0,1,32,11,3,18,3.5000,0.2128,-0.1585,0.6089,8.8761
4,2,1,1,1,29.8049,13,4,18,3.5000,0.2128,-0.1585,0.6089,8.8761
4,3,1,1,1,30,9,4,18,3.5000,0.2128,-0.1585,0.6089,8.8761
4,4,1,1,1,29,8,3,18,3.5000,0.2128,-0.1585,0.6089,8.8761
4,5,1,1,0,26,7,4,18,3.5000,0.2128,-0.1585,0.6089,8.8761
4,6,1,999,0,26.3854,10,999,18,3.5000,0.2128,-0.1585,0.6089,8.8761
4,7,2,0,0,24.7298,11,5,17,4,-0.2286,0.5443,1.0832,10.8205
4,8,2,0,1,22,9,3,17,4,-0.2286,0.5443,1.0832,10.8205
4,9,2,0,0,23,11.1728,2,17,4,-0.2286,0.5443,1.0832,10.8205
4,10,2,0,0,32,9,4,17,4,-0.2286,0.5443,1.0832,10.8205
4,11,2,0,1,26.5239,12,5,17,4,-0.2286,0.5443,1.0832,10.8205
4,12,2,1,0,36,13,4,17,4,-0.2286,0.5443,1.0832,10.8205
4,13,3,0,0,16,0,3,20.5117,6,0.2281,0.1547,0.5555,9.5488
4,14,3,1,0,25,8,3,20.5117,6,0.2281,0.1547,0.5555,9.5488
4,15,3,0,1,31,15,3,20.5117,6,0.2281,0.1547,0.5555,9.5488
4,16,3,0,1,27,9,6,20.5117,6,0.2281,0.1547,0.5555,9.5488
4,17,3,0,1,30,9,4,20.5117,6,0.2281,0.1547,0.5555,9.5488
4,18,3,0,1,23,9.8131,3,20.5117,6,0.2281,0.1547,0.5555,9.5488
4,19,4,0,0,27.9798,13,3,20,4.5000,0.5822,0.2053,0.5474,9.6473
4,20,4,1,0,26,11,5,20,4.5000,0.5822,0.2053,0.5474,9.6473
4,21,4,0,1,27,8,4,20,4.5000,0.5822,0.2053,0.5474,9.6473
4,22,4,1,1,42,10,4,20,4.5000,0.5822,0.2053,0.5474,9.6473
4,23,4,0,1,24,8,5,20,4.5000,0.5822,0.2053,0.5474,9.6473
4,24,4,0,0,37,16,6,20,4.5000,0.5822,0.2053,0.5474,9.6473
4,25,5,0,0,33,12,4,23,6.5000,0.7283,0.0307,0.2879,10.0709
4,26,5,0,1,37,13,4,23,6.5000,0.7283,0.0307,0.2879,10.0709
4,27,5,0,1,29,11.7639,4,23,6.5000,0.7283,0.0307,0.2879,10.0709
4,28,5,0,1,32,9,5,23,6.5000,0.7283,0.0307,0.2879,10.0709
4,29,5,0,0,24,6,4,23,6.5000,0.7283,0.0307,0.2879,10.0709
4,30,5,1,0,31,6,3,23,6.5000,0.7283,0.0307,0.2879,10.0709
4,31,6,1,0,21,2,3,17.3079,4.1150,0.4204,0.1316,-0.9789,9.3748
4,32,6,1,0,29,8,3,17.3079,4.1150,0.4204,0.1316,-0.9789,9.3748
4,33,6,0,1,28.0740,12,5,17.3079,4.1150,0.4204,0.1316,-0.9789,9.3748
4,34,6,0,1,25,9,5,17.3079,4.1150,0.4204,0.1316,-0.9789,9.3748
