imp#,employee,team,turnover,male,empower,lmx,jobsat,climate,cohesion,empower[team],empower$lmx[team],lmx[team],lmx.mean[team]
33,536,90,1,0,19,6,2,14,5,-0.0992,-0.0833,0.3606,9.6128
33,537,90,1,1,34,14,4,14,5,-0.0992,-0.0833,0.3606,9.6128
33,538,90,1,0,25,8,3,14,5,-0.0992,-0.0833,0.3606,9.6128
33,539,90,1,0,18,6,2,14,5,-0.0992,-0.0833,0.3606,9.6128
33,540,90,0,0,30,11,4,14,5,-0.0992,-0.0833,0.3606,9.6128
33,541,91,0,1,33,14,5,24,5,1.2410,-0.2295,-0.3989,10.3393
33,542,91,0,1,25,10,5,24,5,1.2410,-0.2295,-0.3989,10.3393
33,543,91,0,1,38,13,4,24,5,1.2410,-0.2295,-0.3989,10.3393
33,544,91,0,1,30,11,4,24,5,1.2410,-0.2295,-0.3989,10.3393
33,545,91,0,1,32,11,4,24,5,1.2410,-0.2295,-0.3989,10.3393
33,546,91,0,1,36,12,6,24,5,1.2410,-0.2295,-0.3989,10.3393
33,547,92,1,0,23,10,4,19,5,-0.0036,-0.4041,-0.2564,10.1251
33,548,92,0,0,23,9,4,19,5,-0.0036,-0.4041,-0.2564,10.1251
33,549,92,0,0,28,13,4,19,5,-0.0036,-0.4041,-0.2564,10.1251
33,550,92,1,0,29,11,5,19,5,-0.0036,-0.4041,-0.2564,10.1251
33,551,92,0,1,22,2,3,19,5,-0.0036,-0.4041,-0.2564,10.1251
33,552,92,0,0,24,13,3,19,5,-0.0036,-0.4041,-0.2564,10.1251
33,553,93,0,1,28,9,4,23,5.5000,-0.7316,0.2729,0.4201,10.3810
33,554,93,999,0,33.6984,11,999,23,5.5000,-0.7316,0.2729,0.4201,10.3810
33,555,93,0,0,32,10,4,23,5.5000,-0.7316,0.2729,0.4201,10.3810
33,556,93,0,1,32.9191,11,5,23,5.5000,-0.7316,0.2729,0.4201,10.3810
33,557,93,1,1,34,9,4,23,5.5000,-0.7316,0.2729,0.4201,10.3810
33,558,93,0,1,34,13,7,23,5.5000,-0.7316,0.2729,0.4201,10.3810
33,559,94,1,1,30.0952,14,4,23,4,0.4419,-0.8735,0.7280,10.9748
33,560,94,0,1,21,17,6,23,4,0.4419,-0.8735,0.7280,10.9748
33,561,94,0,1,27,10,4,23,4,0.4419,-0.8735,0.7280,10.9748
33,562,94,1,0,28,12,3,23,4,0.4419,-0.8735,0.7280,10.9748
33,563,94,0,0,32,10,5,23,4,0.4419,-0.8735,0.7280,10.9748
33,564,94,0,0,31,11,4,23,4,0.4419,-0.8735,0.7280,10.9748
33,565,95,0,1,25,7,4,25,6,0.8583,-0.6423,-1.8511,8.8217
33,566,95,0,1,30,14,7,25,6,0.8583,-0.6423,-1.8511,8.8217
33,567,95,0,0,28,10,5,25,6,0.8583,-0.6423,-1.8511,8.8217
33,568,95,0,1,31,8,4,25,6,0.8583,-0.6423,-1.8511,8.8217
33,569,95,1,0,33,4,3,25,6,0.8583,-0.6423,-1.8511,8.8217
33,570,95,0,1,29,9,5,25,6,0.8583,-0.6423,-1.8511,8.8217
33,571,96,0,0,39,16,4,24,6.5000,-0.2413,0.3677,0.2263,10.3117
33,572,96,0,1,26,7,4,24,6.5000,-0.2413,0.3677,0.2263,10.3117
33,573,96,0,1,31.8635,17,6,24,6.5000,-0.2413,0.3677,0.2263,10.3117
33,574,96,0,1,30,8,3,24,6.5000,-0.2413,0.3677,0.2263,10.3117
33,575,96,0,1,29.1605,14,6,24,6.5000,-0.2413,0.3677,0.2263,10.3117
33,576,96,1,0,26,11,2,24,6.5000,-0.2413,0.3677,0.2263,10.3117
33,577,97,0,1,37.2866,11,6,21,7,0.5874,0.2395,1.2179,9.8949
33,578,97,0,0,25,7,6,21,7,0.5874,0.2395,1.2179,9.8949
33,579,97,0,1,31.5662,13,5,21,7,0.5874,0.2395,1.2179,9.8949
33,580,97,0,0,35,13,4,21,7,0.5874,0.2395,1.2179,9.8949
33,581,97,0,0,28.2247,15,5,21,7,0.5874,0.2395,1.2179,9.8949
33,582,97,1,0,31,15,6,21,7,0.5874,0.2395,1.2179,9.8949
33,583,98,1,1,31,8,3,16,5,0.7017,0.2579,-0.5518,8.8542
33,584,98,1,0,24,7,1,16,5,0.7017,0.2579,-0.5518,8.8542
33,585,98,1,0,32.0216,16,2,16,5,0.7017,0.2579,-0.5518,8.8542
33,586,98,1,0,27,6,1,16,5,0.7017,0.2579,-0.5518,8.8542
33,587,98,0,0,34,7,4,16,5,0.7017,0.2579,-0.5518,8.8542
33,588,98,0,0,32,7,4,16,5,0.7017,0.2579,-0.5518,8.8542
33,589,99,1,0,30,7,3,16,5,0.2868,-0.5512,-0.0785,9.9111
33,590,99,0,1,25,7,3,16,5,0.2868,-0.5512,-0.0785,9.9111
33,591,99,0,1,29,8,4,16,5,0.2868,-0.5512,-0.0785,9.9111
33,592,99,1,1,27,9,3,16,5,0.2868,-0.5512,-0.0785,9.9111
33,593,99,1,1,28,12,6,16,5,0.2868,-0.5512,-0.0785,9.9111
33,594,99,0,1,28,7,4,16,5,0.2868,-0.5512,-0.0785,9.9111
33,595,100,1,1,24,9,2,11.4150,3,0.2450,-0.1109,-0.7991,8.6467
33,596,100,0,0,23,9,3,11.4150,3,0.2450,-0.1109,-0.7991,8.6467
33,597,100,1,0,24,6,3,11.4150,3,0.2450,-0.1109,-0.7991,8.6467
33,598,100,1,0,21,5,2,11.4150,3,0.2450,-0.1109,-0.7991,8.6467
33,599,100,0,0,21,8,2,11.4150,3,0.2450,-0.1109,-0.7991,8.6467
33,600,100,1,0,27,9,3,11.4150,3,0.2450,-0.1109,-0.7991,8.6467
33,601,101,0,1,29,7,4,22,7,0.4305,-0.0271,0.0739,9.1011
33,602,101,1,1,28,8,3,22,7,0.4305,-0.0271,0.0739,9.1011
33,603,101,0,1,33,10,5,22,7,0.4305,-0.0271,0.0739,9.1011
33,604,101,1,0,24,7,2,22,7,0.4305,-0.0271,0.0739,9.1011
33,605,101,0,1,35,9,5,22,7,0.4305,-0.0271,0.0739,9.1011
33,606,101,0,0,28,9,3,22,7,0.4305,-0.0271,0.0739,9.1011
33,607,102,999,1,25,1,999,27,5.5000,0.0407,0.0404,-0.4429,5.6877
33,608,102,0,0,34,12,5,27,5.5000,0.0407,0.0404,-0.4429,5.6877
33,609,102,0,0,30,7,3,27,5.5000,0.0407,0.0404,-0.4429,5.6877
33,610,102,0,0,25,5,4,27,5.5000,0.0407,0.0404,-0.4429,5.6877
33,611,102,0,0,36,8,2,27,5.5000,0.0407,0.0404,-0.4429,5.6877
33,612,102,0,1,31,7,3,27,5.5000,0.0407,0.0404,-0.4429,5.6877
33,613,103,0,0,20,7,2,18,5.5000,-0.2205,-0.3366,-0.3904,9.2864
33,614,103,0,0,26,4,1,18,5.5000,-0.2205,-0.3366,-0.3904,9.2864
33,615,103,0,1,28,10,4,18,5.5000,-0.2205,-0.3366,-0.3904,9.2864
33,616,103,0,0,28,10,4,18,5.5000,-0.2205,-0.3366,-0.3904,9.2864
33,617,103,1,1,31,7,5,18,5.5000,-0.2205,-0.3366,-0.3904,9.2864
33,618,103,0,0,24,9,3,18,5.5000,-0.2205,-0.3366,-0.3904,9.2864
33,619,104,0,1,30.1412,13,5,17,4.5000,-0.5181,-0.3362,0.0844,8.2890
33,620,104,1,0,28,10,3,17,4.5000,-0.5181,-0.3362,0.0844,8.2890
33,621,104,0,1,28,9,3,17,4.5000,-0.5181,-0.3362,0.0844,8.2890
33,622,104,0,1,26,12,3,17,4.5000,-0.5181,-0.3362,0.0844,8.2890
33,623,104,1,0,23,5,3,17,4.5000,-0.5181,-0.3362,0.0844,8.2890
33,624,104,1,1,27,9,4,17,4.5000,-0.5181,-0.3362,0.0844,8.2890
33,625,105,1,0,25.4020,11,6,21,5,-0.7881,-0.2174,-2.3068,9.0576
33,626,105,1,0,28,5,4,21,5,-0.7881,-0.2174,-2.3068,9.0576
33,627,105,1,0,17,5,3,21,5,-0.7881,-0.2174,-2.3068,9.0576
33,628,105,1,1,28,10,4,21,5,-0.7881,-0.2174,-2.3068,9.0576
33,629,105,0,0,26.7209,9,4,21,5,-0.7881,-0.2174,-2.3068,9.0576
33,630,105,1,1,32,5,3,21,5,-0.7881,-0.2174,-2.3068,9.0576
34,1,1,0,1,32,11,3,18,3.5000,0.1034,0.0099,-0.4557,9.9022
34,2,1,1,1,38.6709,13,4,18,3.5000,0.1034,0.0099,-0.4557,9.9022
34,3,1,1,1,30,9,4,18,3.5000,0.1034,0.0099,-0.4557,9.9022
34,4,1,1,1,29,8,3,18,3.5000,0.1034,0.0099,-0.4557,9.9022
34,5,1,1,0,26,7,4,18,3.5000,0.1034,0.0099,-0.4557,9.9022
34,6,1,999,0,27.0044,10,999,18,3.5000,0.1034,0.0099,-0.4557,9.9022
34,7,2,0,0,28.5344,11,5,17,4,-0.1456,0.2309,0.8904,9.6767
34,8,2,0,1,22,9,3,17,4,-0.1456,0.2309,0.8904,9.6767
34,9,2,0,0,23,10.7240,2,17,4,-0.1456,0.2309,0.8904,9.6767
34,10,2,0,0,32,9,4,17,4,-0.1456,0.2309,0.8904,9.6767
34,11,2,0,1,32.5806,12,5,17,4,-0.1456,0.2309,0.8904,9.6767
34,12,2,1,0,36,13,4,17,4,-0.1456,0.2309,0.8904,9.6767
34,13,3,0,0,16,0,3,21.8058,6,-1.0261,0.2201,0.4783,8.3640
34,14,3,1,0,25,8,3,21.8058,6,-1.0261,0.2201,0.4783,8.3640
34,15,3,0,1,31,15,3,21.8058,6,-1.0261,0.2201,0.4783,8.3640
34,16,3,0,1,27,9,6,21.8058,6,-1.0261,0.2201,0.4783,8.3640
34,17,3,0,1,30,9,4,21.8058,6,-1.0261,0.2201,0.4783,8.3640
34,18,3,0,1,23,7.9231,3,21.8058,6,-1.0261,0.2201,0.4783,8.3640
34,19,4,0,0,31.1591,13,3,20,4.5000,-0.3296,0.3119,0.1906,8.9724
34,20,4,1,0,26,11,5,20,4.5000,-0.3296,0.3119,0.1906,8.9724
34,21,4,0,1,27,8,4,20,4.5000,-0.3296,0.3119,0.1906,8.9724
34,22,4,1,1,42,10,4,20,4.5000,-0.3296,0.3119,0.1906,8.9724
34,23,4,0,1,24,8,5,20,4.5000,-0.3296,0.3119,0.1906,8.9724
34,24,4,0,0,37,16,6,20,4.5000,-0.3296,0.3119,0.1906,8.9724
34,25,5,0,0,33,12,4,23,6.5000,0.8293,0.0698,0.0752,9.3070
34,26,5,0,1,37,13,4,23,6.5000,0.8293,0.0698,0.0752,9.3070
34,27,5,0,1,29,6.5336,4,23,6.5000,0.8293,0.0698,0.0752,9.3070
34,28,5,0,1,32,9,5,23,6.5000,0.8293,0.0698,0.0752,9.3070
34,29,5,0,0,24,6,4,23,6.5000,0.8293,0.0698,0.0752,9.3070
34,30,5,1,0,31,6,3,23,6.5000,0.8293,0.0698,0.0752,9.3070
34,31,6,1,0,21,2,3,18.5121,3.9026,0.8361,-0.2179,0.4190,9.5487
34,32,6,1,0,29,8,3,18.5121,3.9026,0.8361,-0.2179,0.4190,9.5487
34,33,6,0,1,42.9384,12,5,18.5121,3.9026,0.8361,-0.2179,0.4190,9.5487
34,34,6,0,1,25,9,5,18.5121,3.9026,0.8361,-0.2179,0.4190,9.5487
34,35,6,999,0,28.9620,12,999,18.5121,3.9026,0.8361,-0.2179,0.4190,9.5487
34,36,6,1,1,36,10.3634,5,18.5121,3.9026,0.8361,-0.2179,0.4190,9.5487
34,37,7,1,1,29,4,2,12,2,0.5867,-0.0569,-1.5975,9.0400
34,38,7,0,1,26,8.7998,4,12,2,0.5867,-0.0569,-1.5975,9.0400
34,39,7,1,0,26,6,2,12,2,0.5867,-0.0569,-1.5975,9.0400
34,40,7,0,1,26,10,4,12,2,0.5867,-0.0569,-1.5975,9.0400
34,41,7,1,1,31,9,4,12,2,0.5867,-0.0569,-1.5975,9.0400
34,42,7,0,0,33,8,4,12,2,0.5867,-0.0569,-1.5975,9.0400
34,43,8,999,0,23.7322,8,999,16,3.5000,1.4213,-0.2046,-0.0596,9.0677
34,44,8,0,0,26,12,5,16,3.5000,1.4213,-0.2046,-0.0596,9.0677
34,45,8,0,1,25,5,5,16,3.5000,1.4213,-0.2046,-0.0596,9.0677
34,46,8,999,1,27.4593,9,999,16,3.5000,1.4213,-0.2046,-0.0596,9.0677
34,47,8,0,1,29,5,3,16,3.5000,1.4213,-0.2046,-0.0596,9.0677
34,48,8,0,0,27,9.6204,4,16,3.5000,1.4213,-0.2046,-0.0596,9.0677
34,49,9,0,0,27,7,5,23,4,-1.1719,-0.4024,-1.5664,10.0768
34,50,9,0,0,28,9,5,23,4,-1.1719,-0.4024,-1.5664,10.0768
34,51,9,0,0,26,7,4,23,4,-1.1719,-0.4024,-1.5664,10.0768
34,52,9,0,1,29,12,4,23,4,-1.1719,-0.4024,-1.5664,10.0768
34,53,9,1,1,28,10,4,23,4,-1.1719,-0.4024,-1.5664,10.0768
34,54,9,0,0,25,10.8382,5,23,4,-1.1719,-0.4024,-1.5664,10.0768
34,55,10,1,1,33,8,4,24,6.5000,0.4946,0.3113,-0.1604,9.3521
34,56,10,1,0,27,9,3,24,6.5000,0.4946,0.3113,-0.1604,9.3521
34,57,10,0,1,29,6,4,24,6.5000,0.4946,0.3113,-0.1604,9.3521
34,58,10,0,1,36,14,4,24,6.5000,0.4946,0.3113,-0.1604,9.3521
34,59,10,0,0,24,8.2644,4,24,6.5000,0.4946,0.3113,-0.1604,9.3521
34,60,10,0,1,22,5,3,24,6.5000,0.4946,0.3113,-0.1604,9.3521
34,61,11,1,0,28,8,3,15,5,1.1433,-0.2340,-0.8904,9.2361
34,62,11,0,1,26,7,6,15,5,1.1433,-0.2340,-0.8904,9.2361
34,63,11,0,0,30,11,4,15,5,1.1433,-0.2340,-0.8904,9.2361
34,64,11,0,1,28,8,4,15,5,1.1433,-0.2340,-0.8904,9.2361
34,65,11,0,1,28,8,3,15,5,1.1433,-0.2340,-0.8904,9.2361
34,66,11,1,0,25,5,3,15,5,1.1433,-0.2340,-0.8904,9.2361
34,67,12,0,1,36,10,5,18,6,1.5382,-0.5060,-0.7566,7.7903
34,68,12,0,1,32,7.1721,3,18,6,1.5382,-0.5060,-0.7566,7.7903
34,69,12,0,0,30,11,4,18,6,1.5382,-0.5060,-0.7566,7.7903
34,70,12,0,0,30,12,7,18,6,1.5382,-0.5060,-0.7566,7.7903
34,71,12,1,0,34,9,3,18,6,1.5382,-0.5060,-0.7566,7.7903
34,72,12,999,1,26.4365,7,999,18,6,1.5382,-0.5060,-0.7566,7.7903
34,73,13,0,1,24,5,5,19,4.5000,-0.2774,0.1480,0.0501,10.0798
34,74,13,0,1,23,2,4,19,4.5000,-0.2774,0.1480,0.0501,10.0798
34,75,13,0,0,25,10,4,19,4.5000,-0.2774,0.1480,0.0501,10.0798
34,76,13,1,0,27,11,4,19,4.5000,-0.2774,0.1480,0.0501,10.0798
34,77,13,1,1,24,6,3,19,4.5000,-0.2774,0.1480,0.0501,10.0798
34,78,13,999,1,33.3585,8,999,19,4.5000,-0.2774,0.1480,0.0501,10.0798
34,79,14,1,1,24,3,2,20,5,-0.4626,-0.0898,-1.4568,9.4639
34,80,14,0,1,30,9.7976,3,20,5,-0.4626,-0.0898,-1.4568,9.4639
34,81,14,1,0,22,7,2,20,5,-0.4626,-0.0898,-1.4568,9.4639
34,82,14,1,0,27,8,4,20,5,-0.4626,-0.0898,-1.4568,9.4639
34,83,14,0,0,38,10,4,20,5,-0.4626,-0.0898,-1.4568,9.4639
34,84,14,1,1,30,4,4,20,5,-0.4626,-0.0898,-1.4568,9.4639
34,85,15,0,1,34,9,3,15,4.5000,0.9671,-0.0546,-2.6012,9.6222
34,86,15,0,1,24,13,5,15,4.5000,0.9671,-0.0546,-2.6012,9.6222
34,87,15,1,1,21,5,3,15,4.5000,0.9671,-0.0546,-2.6012,9.6222
34,88,15,0,1,33,12,3,15,4.5000,0.9671,-0.0546,-2.6012,9.6222
34,89,15,0,1,35,10,5,15,4.5000,0.9671,-0.0546,-2.6012,9.6222
34,90,15,1,1,23,5.1143,1,15,4.5000,0.9671,-0.0546,-2.6012,9.6222
34,91,16,0,1,28,9,5,24,4.5000,2.0282,-0.3372,-0.5308,10.2911
34,92,16,999,1,27.4992,9,999,24,4.5000,2.0282,-0.3372,-0.5308,10.2911
34,93,16,1,0,24,4,3,24,4.5000,2.0282,-0.3372,-0.5308,10.2911
34,94,16,0,1,34,12,5,24,4.5000,2.0282,-0.3372,-0.5308,10.2911
34,95,16,0,0,34,8,5,24,4.5000,2.0282,-0.3372,-0.5308,10.2911
34,96,16,1,0,30.0133,12,6,24,4.5000,2.0282,-0.3372,-0.5308,10.2911
34,97,17,1,0,29,4,3,15,5.5000,0.7900,-0.8209,-0.6388,10.7373
34,98,17,999,0,28.0232,11,999,15,5.5000,0.7900,-0.8209,-0.6388,10.7373
34,99,17,0,0,26,10,5,15,5.5000,0.7900,-0.8209,-0.6388,10.7373
34,100,17,0,1,33,10,4,15,5.5000,0.7900,-0.8209,-0.6388,10.7373
34,101,17,1,1,29,10.4525,4,15,5.5000,0.7900,-0.8209,-0.6388,10.7373
34,102,17,0,0,18.9982,12,6,15,5.5000,0.7900,-0.8209,-0.6388,10.7373
34,103,18,0,1,28.5138,10,1,16,4,-0.4089,-0.1108,0.6448,10.2051
34,104,18,1,0,22,10,4,16,4,-0.4089,-0.1108,0.6448,10.2051
34,105,18,0,1,28,9,3,16,4,-0.4089,-0.1108,0.6448,10.2051
34,106,18,1,1,32,13,4,16,4,-0.4089,-0.1108,0.6448,10.2051
34,107,18,0,0,27,10,2,16,4,-0.4089,-0.1108,0.6448,10.2051
34,108,18,999,1,29.7491,17,999,16,4,-0.4089,-0.1108,0.6448,10.2051
34,109,19,0,0,28,8,5,22,5,0.2021,-0.6625,0.7925,9.2070
34,110,19,0,0,33,13,4,22,5,0.2021,-0.6625,0.7925,9.2070
34,111,19,0,1,32.2988,9,4,22,5,0.2021,-0.6625,0.7925,9.2070
34,112,19,0,0,26,4,7,22,5,0.2021,-0.6625,0.7925,9.2070
34,113,19,0,1,33,12.7513,3,22,5,0.2021,-0.6625,0.7925,9.2070
34,114,19,0,0,26.6867,11,4,22,5,0.2021,-0.6625,0.7925,9.2070
34,115,20,0,0,23,9,3,14,3,-0.7633,-0.2884,0.2894,9.6804
34,116,20,1,0,22,6,4,14,3,-0.7633,-0.2884,0.2894,9.6804
34,117,20,0,0,29,12,4,14,3,-0.7633,-0.2884,0.2894,9.6804
34,118,20,0,0,26,15,4,14,3,-0.7633,-0.2884,0.2894,9.6804
34,119,20,1,0,29,10,3,14,3,-0.7633,-0.2884,0.2894,9.6804
34,120,20,0,0,24,9,4,14,3,-0.7633,-0.2884,0.2894,9.6804
34,121,21,0,1,25,7,3,19,5,-1.0381,0.4150,1.2031,8.9973
34,122,21,1,0,34.2616,17,4,19,5,-1.0381,0.4150,1.2031,8.9973
34,123,21,1,0,17,5,2,19,5,-1.0381,0.4150,1.2031,8.9973
34,124,21,0,0,35,14.4940,5,19,5,-1.0381,0.4150,1.2031,8.9973
34,125,21,0,0,26,9,5,19,5,-1.0381,0.4150,1.2031,8.9973
34,126,21,0,1,37,10,3,19,5,-1.0381,0.4150,1.2031,8.9973
34,127,22,0,1,39,10,5,31.5685,7,0.5659,-0.7599,-2.1693,8.9992
34,128,22,0,1,31,7,4,31.5685,7,0.5659,-0.7599,-2.1693,8.9992
34,129,22,0,1,32,6,3,31.5685,7,0.5659,-0.7599,-2.1693,8.9992
34,130,22,0,1,33,9,6,31.5685,7,0.5659,-0.7599,-2.1693,8.9992
34,131,22,0,0,32,5,3,31.5685,7,0.5659,-0.7599,-2.1693,8.9992
34,132,22,0,1,31,10.3506,3,31.5685,7,0.5659,-0.7599,-2.1693,8.9992
34,133,23,0,1,28,11,4,24,6.1897,-0.7679,0.1630,1.9840,10.2054
34,134,23,0,0,22,10,4,24,6.1897,-0.7679,0.1630,1.9840,10.2054
34,135,23,999,0,32.3525,14,999,24,6.1897,-0.7679,0.1630,1.9840,10.2054
34,136,23,0,1,33,11,5,24,6.1897,-0.7679,0.1630,1.9840,10.2054
34,137,23,0,1,30,9,4,24,6.1897,-0.7679,0.1630,1.9840,10.2054
34,138,23,0,1,32.5147,13,6,24,6.1897,-0.7679,0.1630,1.9840,10.2054
34,139,24,0,0,28,10,3,19,8,-0.5389,-0.0263,-0.7276,10.2732
34,140,24,0,1,36,14,4,19,8,-0.5389,-0.0263,-0.7276,10.2732
34,141,24,1,0,27,9.4413,3,19,8,-0.5389,-0.0263,-0.7276,10.2732
34,142,24,0,0,26,11,2,19,8,-0.5389,-0.0263,-0.7276,10.2732
34,143,24,0,0,24,9,1,19,8,-0.5389,-0.0263,-0.7276,10.2732
34,144,24,0,1,31.3568,13,4,19,8,-0.5389,-0.0263,-0.7276,10.2732
34,145,25,999,1,35.3427,10,999,24.2478,7,0.9352,-0.3682,-0.1155,8.7417
34,146,25,1,0,26,8,1,24.2478,7,0.9352,-0.3682,-0.1155,8.7417
34,147,25,0,0,34,6,4,24.2478,7,0.9352,-0.3682,-0.1155,8.7417
34,148,25,1,0,26,6,2,24.2478,7,0.9352,-0.3682,-0.1155,8.7417
34,149,25,999,1,32.2354,10,999,24.2478,7,0.9352,-0.3682,-0.1155,8.7417
34,150,25,0,0,28,10.4517,4,24.2478,7,0.9352,-0.3682,-0.1155,8.7417
34,151,26,0,1,29,9,4,22,5,-1.7353,0.5559,-1.9233,9.1987
34,152,26,0,0,25.4858,12,4,22,5,-1.7353,0.5559,-1.9233,9.1987
34,153,26,1,0,23,10,3,22,5,-1.7353,0.5559,-1.9233,9.1987
34,154,26,0,0,22,9,5,22,5,-1.7353,0.5559,-1.9233,9.1987
34,155,26,0,1,31,7,3,22,5,-1.7353,0.5559,-1.9233,9.1987
34,156,26,0,1,26,10,4,22,5,-1.7353,0.5559,-1.9233,9.1987
34,157,27,1,1,34,12.1348,3,21,4.5000,0.5517,-0.0364,0.7819,10.0557
34,158,27,0,1,32,12,4,21,4.5000,0.5517,-0.0364,0.7819,10.0557
34,159,27,0,1,35.0951,13,6,21,4.5000,0.5517,-0.0364,0.7819,10.0557
34,160,27,1,1,29,7,5,21,4.5000,0.5517,-0.0364,0.7819,10.0557
34,161,27,0,0,20,4,5,21,4.5000,0.5517,-0.0364,0.7819,10.0557
34,162,27,0,0,29,12,5,21,4.5000,0.5517,-0.0364,0.7819,10.0557
34,163,28,1,1,25,3,5,26,6,0.5290,-0.1296,-0.6845,9.7123
34,164,28,0,1,30,7.1533,5,26,6,0.5290,-0.1296,-0.6845,9.7123
34,165,28,0,1,29,8,7,26,6,0.5290,-0.1296,-0.6845,9.7123
34,166,28,0,0,30,8,5,26,6,0.5290,-0.1296,-0.6845,9.7123
34,167,28,1,0,26,9,3,26,6,0.5290,-0.1296,-0.6845,9.7123
34,168,28,0,1,31.3664,11,7,26,6,0.5290,-0.1296,-0.6845,9.7123
34,169,29,0,1,30,12,4,19,3.5000,-1.2786,0.0712,0.6424,10.0554
34,170,29,0,1,30,12,3,19,3.5000,-1.2786,0.0712,0.6424,10.0554
34,171,29,1,1,32,8.9686,3,19,3.5000,-1.2786,0.0712,0.6424,10.0554
34,172,29,999,0,23,5,999,19,3.5000,-1.2786,0.0712,0.6424,10.0554
34,173,29,999,0,28.6224,14,999,19,3.5000,-1.2786,0.0712,0.6424,10.0554
34,174,29,0,1,35,13,5,19,3.5000,-1.2786,0.0712,0.6424,10.0554
34,175,30,1,0,26,9,4,21,4,0.3722,-0.5432,0.4202,9.6473
34,176,30,1,0,22,14,7,21,4,0.3722,-0.5432,0.4202,9.6473
34,177,30,1,0,30,8.8848,2,21,4,0.3722,-0.5432,0.4202,9.6473
34,178,30,0,0,30,14,6,21,4,0.3722,-0.5432,0.4202,9.6473
34,179,30,0,1,29,14,5,21,4,0.3722,-0.5432,0.4202,9.6473
34,180,30,1,1,32,8.5764,3,21,4,0.3722,-0.5432,0.4202,9.6473
34,181,31,1,0,28,10,3,21,5.8194,0.3091,0.1728,2.6828,10.8108
34,182,31,0,0,28.5904,14,4,21,5.8194,0.3091,0.1728,2.6828,10.8108
34,183,31,1,1,22,8,5,21,5.8194,0.3091,0.1728,2.6828,10.8108
34,184,31,0,1,35,11,3,21,5.8194,0.3091,0.1728,2.6828,10.8108
34,185,31,0,0,32.0286,15,5,21,5.8194,0.3091,0.1728,2.6828,10.8108
34,186,31,0,1,28,12,7,21,5.8194,0.3091,0.1728,2.6828,10.8108
34,187,32,1,1,23,9,3,15,4.5000,0.3297,-0.0296,-0.1254,9.6658
34,188,32,0,0,28,9,3,15,4.5000,0.3297,-0.0296,-0.1254,9.6658
34,189,32,0,0,29,12,3,15,4.5000,0.3297,-0.0296,-0.1254,9.6658
34,190,32,1,0,25,6,4,15,4.5000,0.3297,-0.0296,-0.1254,9.6658
34,191,32,1,0,29,11,3,15,4.5000,0.3297,-0.0296,-0.1254,9.6658
34,192,32,0,0,25,6.1707,4,15,4.5000,0.3297,-0.0296,-0.1254,9.6658
34,193,33,1,1,32,8,3,19,5,-0.0049,-0.5507,0.0916,10.6956
34,194,33,0,1,31,12,6,19,5,-0.0049,-0.5507,0.0916,10.6956
34,195,33,0,0,26.8975,14,4,19,5,-0.0049,-0.5507,0.0916,10.6956
34,196,33,0,0,33,13,5,19,5,-0.0049,-0.5507,0.0916,10.6956
34,197,33,0,1,25.9841,10,3,19,5,-0.0049,-0.5507,0.0916,10.6956
34,198,33,0,1,32,11,3,19,5,-0.0049,-0.5507,0.0916,10.6956
34,199,34,1,1,27,9,4,24,5.5000,-0.4649,0.5366,-0.2583,10.4668
34,200,34,0,1,30,11,4,24,5.5000,-0.4649,0.5366,-0.2583,10.4668
34,201,34,1,0,27.0147,11,5,24,5.5000,-0.4649,0.5366,-0.2583,10.4668
34,202,34,0,1,30,9.8399,6,24,5.5000,-0.4649,0.5366,-0.2583,10.4668
34,203,34,0,1,31,12,4,24,5.5000,-0.4649,0.5366,-0.2583,10.4668
34,204,34,0,1,36.4547,13,3,24,5.5000,-0.4649,0.5366,-0.2583,10.4668
34,205,35,0,0,40.0277,15,7,33,3,-0.1933,-0.0833,-0.4495,9.2402
34,206,35,0,1,38,12,6,33,3,-0.1933,-0.0833,-0.4495,9.2402
34,207,35,0,1,32,8,5,33,3,-0.1933,-0.0833,-0.4495,9.2402
34,208,35,0,1,30,7,3,33,3,-0.1933,-0.0833,-0.4495,9.2402
34,209,35,0,1,41.1281,15,7,33,3,-0.1933,-0.0833,-0.4495,9.2402
34,210,35,0,0,18,4,2,33,3,-0.1933,-0.0833,-0.4495,9.2402
34,211,36,0,0,22,8,5,26,6,-1.3096,0.3371,-0.5785,9.0600
34,212,36,0,0,23,9,5,26,6,-1.3096,0.3371,-0.5785,9.0600
34,213,36,0,1,31,11,5,26,6,-1.3096,0.3371,-0.5785,9.0600
34,214,36,0,0,29,10,3,26,6,-1.3096,0.3371,-0.5785,9.0600
34,215,36,0,0,20,10,5,26,6,-1.3096,0.3371,-0.5785,9.0600
34,216,36,0,1,20,9,5,26,6,-1.3096,0.3371,-0.5785,9.0600
34,217,37,1,0,36,6,4,17,6,0.1016,-0.9072,-2.3437,8.9938
34,218,37,0,1,32,9,3,17,6,0.1016,-0.9072,-2.3437,8.9938
34,219,37,1,0,26,7,2,17,6,0.1016,-0.9072,-2.3437,8.9938
34,220,37,0,0,26,11,2,17,6,0.1016,-0.9072,-2.3437,8.9938
34,221,37,1,0,23,10,4,17,6,0.1016,-0.9072,-2.3437,8.9938
34,222,37,0,0,31,11,5,17,6,0.1016,-0.9072,-2.3437,8.9938
34,223,38,1,1,30,7,3,27,10,-0.3773,0.3850,-0.1067,10.0217
