imp#,employee,team,turnover,male,empower,lmx,jobsat,climate,cohesion,empower[team],empower$lmx[team],lmx.mean[team]
29,263,44,1,1,29.9783,15,7,21,6,-0.3492,-0.1248,11.3328
29,264,44,0,0,25,8,6,21,6,-0.3492,-0.1248,11.3328
29,265,45,0,0,25,11,4,12,3,-0.0685,0.6168,10.0562
29,266,45,1,1,25,9,1,12,3,-0.0685,0.6168,10.0562
29,267,45,1,1,29,7,4,12,3,-0.0685,0.6168,10.0562
29,268,45,0,0,22,9,4,12,3,-0.0685,0.6168,10.0562
29,269,45,1,0,19,5,1,12,3,-0.0685,0.6168,10.0562
29,270,45,1,1,28,11,4,12,3,-0.0685,0.6168,10.0562
29,271,46,1,0,21,6,2,17,4.5000,-0.5238,-0.0523,8.4808
29,272,46,1,0,35,12,3,17,4.5000,-0.5238,-0.0523,8.4808
29,273,46,0,0,28,8,3,17,4.5000,-0.5238,-0.0523,8.4808
29,274,46,0,1,33,14,5,17,4.5000,-0.5238,-0.0523,8.4808
29,275,46,999,0,25.0351,9,999,17,4.5000,-0.5238,-0.0523,8.4808
29,276,46,999,0,27.4686,10,999,17,4.5000,-0.5238,-0.0523,8.4808
29,277,47,999,0,29.6764,8,999,23.6930,4.5000,1.2784,-0.1372,9.0335
29,278,47,1,1,37,5,3,23.6930,4.5000,1.2784,-0.1372,9.0335
29,279,47,1,0,32,7,2,23.6930,4.5000,1.2784,-0.1372,9.0335
29,280,47,0,0,27,10,3,23.6930,4.5000,1.2784,-0.1372,9.0335
29,281,47,0,1,33,9,2,23.6930,4.5000,1.2784,-0.1372,9.0335
29,282,47,1,1,32,7,6,23.6930,4.5000,1.2784,-0.1372,9.0335
29,283,48,0,0,24,5,4,24,3.5000,0.1835,0.4292,9.8511
29,284,48,0,1,28,11,6,24,3.5000,0.1835,0.4292,9.8511
29,285,48,0,0,23,7,2,24,3.5000,0.1835,0.4292,9.8511
29,286,48,0,0,30,11,5,24,3.5000,0.1835,0.4292,9.8511
29,287,48,0,0,22,5,6,24,3.5000,0.1835,0.4292,9.8511
29,288,48,0,0,27,8,3,24,3.5000,0.1835,0.4292,9.8511
29,289,49,0,0,31,10,6,21,4.5000,0.1825,0.1504,10.5832
29,290,49,1,0,24,9,4,21,4.5000,0.1825,0.1504,10.5832
29,291,49,1,0,36,14,4,21,4.5000,0.1825,0.1504,10.5832
29,292,49,0,1,33,9,5,21,4.5000,0.1825,0.1504,10.5832
29,293,49,0,1,31,15,7,21,4.5000,0.1825,0.1504,10.5832
29,294,49,0,1,27,6,5,21,4.5000,0.1825,0.1504,10.5832
29,295,50,1,0,27,9,5,22,3,-1.1444,-0.3445,10.0845
29,296,50,999,0,28,8,999,22,3,-1.1444,-0.3445,10.0845
29,297,50,0,0,23.1972,13,4,22,3,-1.1444,-0.3445,10.0845
29,298,50,0,0,28,14,4,22,3,-1.1444,-0.3445,10.0845
29,299,50,0,1,34,13,6,22,3,-1.1444,-0.3445,10.0845
29,300,50,1,0,27,8,3,22,3,-1.1444,-0.3445,10.0845
29,301,51,0,0,28,12,6,26,5.9424,-0.6347,0.3542,11.3988
29,302,51,0,1,37.3985,17,6,26,5.9424,-0.6347,0.3542,11.3988
29,303,51,0,0,35,13,6,26,5.9424,-0.6347,0.3542,11.3988
29,304,51,0,1,26.2861,17,6,26,5.9424,-0.6347,0.3542,11.3988
29,305,51,0,1,23,5,5,26,5.9424,-0.6347,0.3542,11.3988
29,306,51,0,1,27.8148,11,4,26,5.9424,-0.6347,0.3542,11.3988
29,307,52,0,1,32,8,5,19,5.5000,0.6068,0.7131,9.1618
29,308,52,0,0,29.1263,10,4,19,5.5000,0.6068,0.7131,9.1618
29,309,52,1,1,31.4754,13,6,19,5.5000,0.6068,0.7131,9.1618
29,310,52,0,1,28,8,4,19,5.5000,0.6068,0.7131,9.1618
29,311,52,0,0,31,9,4,19,5.5000,0.6068,0.7131,9.1618
29,312,52,1,1,37,9,4,19,5.5000,0.6068,0.7131,9.1618
29,313,53,0,1,27,7,3,21,3.5000,0.4493,-0.1599,9.6630
29,314,53,0,0,31.5013,10,4,21,3.5000,0.4493,-0.1599,9.6630
29,315,53,999,0,22.6092,8,1,21,3.5000,0.4493,-0.1599,9.6630
29,316,53,0,0,32,9,4,21,3.5000,0.4493,-0.1599,9.6630
29,317,53,0,0,29,10,5,21,3.5000,0.4493,-0.1599,9.6630
29,318,53,0,0,29,8,4,21,3.5000,0.4493,-0.1599,9.6630
29,319,54,0,1,30,16,5,21,6.5000,-1.0497,0.6180,12.0044
29,320,54,1,1,31.2571,13,3,21,6.5000,-1.0497,0.6180,12.0044
29,321,54,0,1,24,10,5,21,6.5000,-1.0497,0.6180,12.0044
29,322,54,0,1,33,12,5,21,6.5000,-1.0497,0.6180,12.0044
29,323,54,0,1,30.0019,17,5,21,6.5000,-1.0497,0.6180,12.0044
29,324,54,0,1,27,15,4,21,6.5000,-1.0497,0.6180,12.0044
29,325,55,0,0,28,7,3,21.7469,6,-0.0255,0.0840,8.6114
29,326,55,0,0,26,6,2,21.7469,6,-0.0255,0.0840,8.6114
29,327,55,0,0,27,5,4,21.7469,6,-0.0255,0.0840,8.6114
29,328,55,0,0,28,10,4,21.7469,6,-0.0255,0.0840,8.6114
29,329,55,0,0,24,8,4,21.7469,6,-0.0255,0.0840,8.6114
29,330,55,0,0,27,6,4,21.7469,6,-0.0255,0.0840,8.6114
29,331,56,0,1,26,10,5,14,5,-1.9131,0.1105,10.3816
29,332,56,1,0,23,8,2,14,5,-1.9131,0.1105,10.3816
29,333,56,1,0,19,8,2,14,5,-1.9131,0.1105,10.3816
29,334,56,999,1,30.7014,11,1,14,5,-1.9131,0.1105,10.3816
29,335,56,1,0,23,9,2,14,5,-1.9131,0.1105,10.3816
29,336,56,999,0,22.6403,15,999,14,5,-1.9131,0.1105,10.3816
29,337,57,0,0,29,12,5,12,3.5000,-1.0187,-1.1614,10.8201
29,338,57,0,0,26,9,5,12,3.5000,-1.0187,-1.1614,10.8201
29,339,57,1,1,25,16,3,12,3.5000,-1.0187,-1.1614,10.8201
29,340,57,0,0,25,11,3,12,3.5000,-1.0187,-1.1614,10.8201
29,341,57,1,1,27,12,3,12,3.5000,-1.0187,-1.1614,10.8201
29,342,57,0,0,31,10,2,12,3.5000,-1.0187,-1.1614,10.8201
29,343,58,0,0,20,8,3,18,5,1.2392,0.6416,8.7678
29,344,58,0,1,29,8,5,18,5,1.2392,0.6416,8.7678
29,345,58,0,0,33,9,5,18,5,1.2392,0.6416,8.7678
29,346,58,0,1,32,13,5,18,5,1.2392,0.6416,8.7678
29,347,58,1,0,28,7,2,18,5,1.2392,0.6416,8.7678
29,348,58,0,0,29,10,4,18,5,1.2392,0.6416,8.7678
29,349,59,0,1,30,11,5,13,3.5000,1.7334,0.4730,11.2788
29,350,59,0,0,28,7,4,13,3.5000,1.7334,0.4730,11.2788
29,351,59,0,0,29,13,2,13,3.5000,1.7334,0.4730,11.2788
29,352,59,0,0,21,9,3,13,3.5000,1.7334,0.4730,11.2788
29,353,59,1,0,26,10,4,13,3.5000,1.7334,0.4730,11.2788
29,354,59,999,0,22.9773,6,999,13,3.5000,1.7334,0.4730,11.2788
29,355,60,1,1,27,6,4,22,6,-0.0601,0.3929,8.6580
29,356,60,0,1,28,11,6,22,6,-0.0601,0.3929,8.6580
29,357,60,1,0,27,5,2,22,6,-0.0601,0.3929,8.6580
29,358,60,0,0,24,8,3,22,6,-0.0601,0.3929,8.6580
29,359,60,0,1,25,4,3,22,6,-0.0601,0.3929,8.6580
29,360,60,0,0,31,9,3,22,6,-0.0601,0.3929,8.6580
29,361,61,0,1,32,11,2,25,5,1.1512,-0.7715,9.4904
29,362,61,1,1,32.3166,13,3,25,5,1.1512,-0.7715,9.4904
29,363,61,1,0,33,10,4,25,5,1.1512,-0.7715,9.4904
29,364,61,0,0,23,7,3,25,5,1.1512,-0.7715,9.4904
29,365,61,0,1,30,11,4,25,5,1.1512,-0.7715,9.4904
29,366,61,999,1,30,6,999,25,5,1.1512,-0.7715,9.4904
29,367,62,0,0,22,4,2,15,2,-0.7451,-0.0999,10.9177
29,368,62,0,0,29,11,6,15,2,-0.7451,-0.0999,10.9177
29,369,62,1,1,28,12,4,15,2,-0.7451,-0.0999,10.9177
29,370,62,1,1,29,12,4,15,2,-0.7451,-0.0999,10.9177
29,371,62,1,0,22,6,4,15,2,-0.7451,-0.0999,10.9177
29,372,62,0,0,30,14,5,15,2,-0.7451,-0.0999,10.9177
29,373,63,999,0,26.9295,6,999,24,5,0.8168,-0.2906,8.8019
29,374,63,0,0,32,8,6,24,5,0.8168,-0.2906,8.8019
29,375,63,0,0,25,9,4,24,5,0.8168,-0.2906,8.8019
29,376,63,0,1,31,8,4,24,5,0.8168,-0.2906,8.8019
29,377,63,0,1,28,12,6,24,5,0.8168,-0.2906,8.8019
29,378,63,0,0,30,5,4,24,5,0.8168,-0.2906,8.8019
29,379,64,0,0,31,13,5,17,5,0.2104,-0.5217,10.6215
29,380,64,1,1,28,13,5,17,5,0.2104,-0.5217,10.6215
29,381,64,0,0,26,9,5,17,5,0.2104,-0.5217,10.6215
29,382,64,1,0,27,6,2,17,5,0.2104,-0.5217,10.6215
29,383,64,1,1,31.9753,14,4,17,5,0.2104,-0.5217,10.6215
29,384,64,999,0,28,6,999,17,5,0.2104,-0.5217,10.6215
29,385,65,0,0,26,8,4,19,4.5000,-0.3977,1.3138,9.9856
29,386,65,1,0,27,8,4,19,4.5000,-0.3977,1.3138,9.9856
29,387,65,0,0,22,10,4,19,4.5000,-0.3977,1.3138,9.9856
29,388,65,0,1,27.1314,11,5,19,4.5000,-0.3977,1.3138,9.9856
29,389,65,0,1,24,8,2,19,4.5000,-0.3977,1.3138,9.9856
29,390,65,0,0,32,10,6,19,4.5000,-0.3977,1.3138,9.9856
29,391,66,0,1,29,6,4,25,6,-0.4790,-0.1250,9.2369
29,392,66,0,1,29,8,4,25,6,-0.4790,-0.1250,9.2369
29,393,66,0,0,30.6654,12,6,25,6,-0.4790,-0.1250,9.2369
29,394,66,0,0,37,10,5,25,6,-0.4790,-0.1250,9.2369
29,395,66,0,0,38,13,5,25,6,-0.4790,-0.1250,9.2369
29,396,66,0,1,29,11,4,25,6,-0.4790,-0.1250,9.2369
29,397,67,0,0,24,11,2,19.0314,3,-0.8789,0.4265,9.4723
29,398,67,1,0,24,9,4,19.0314,3,-0.8789,0.4265,9.4723
29,399,67,1,0,30.8398,9,4,19.0314,3,-0.8789,0.4265,9.4723
29,400,67,1,1,24,10,6,19.0314,3,-0.8789,0.4265,9.4723
29,401,67,0,0,24,5,2,19.0314,3,-0.8789,0.4265,9.4723
29,402,67,0,0,28,11,4,19.0314,3,-0.8789,0.4265,9.4723
29,403,68,0,0,23,6,3,17.8180,7,0.1315,-0.3309,9.1143
29,404,68,0,1,34,7,3,17.8180,7,0.1315,-0.3309,9.1143
29,405,68,0,0,33,7,5,17.8180,7,0.1315,-0.3309,9.1143
29,406,68,0,0,30.8066,14,3,17.8180,7,0.1315,-0.3309,9.1143
29,407,68,999,1,30.4083,10,999,17.8180,7,0.1315,-0.3309,9.1143
29,408,68,1,1,19,6,3,17.8180,7,0.1315,-0.3309,9.1143
29,409,69,0,1,31.3025,13,5,24,7,1.0354,-0.8577,11.6442
29,410,69,0,0,29.3751,10,6,24,7,1.0354,-0.8577,11.6442
29,411,69,0,1,33,11,3,24,7,1.0354,-0.8577,11.6442
29,412,69,0,0,27,9,4,24,7,1.0354,-0.8577,11.6442
29,413,69,0,1,37,9,4,24,7,1.0354,-0.8577,11.6442
29,414,69,0,1,30,14,6,24,7,1.0354,-0.8577,11.6442
29,415,70,0,1,29,8,4,18,3,0.9614,-0.2242,8.2797
29,416,70,0,1,28,6,3,18,3,0.9614,-0.2242,8.2797
29,417,70,1,0,29,13,5,18,3,0.9614,-0.2242,8.2797
29,418,70,1,1,38.4851,13,4,18,3,0.9614,-0.2242,8.2797
29,419,70,1,1,35,7,3,18,3,0.9614,-0.2242,8.2797
29,420,70,1,1,28,3,2,18,3,0.9614,-0.2242,8.2797
29,421,71,0,1,35,11,4,26,7,-0.2909,-0.5373,8.0203
29,422,71,0,1,31,9,7,26,7,-0.2909,-0.5373,8.0203
29,423,71,0,1,29,10,5,26,7,-0.2909,-0.5373,8.0203
29,424,71,0,1,32,9,5,26,7,-0.2909,-0.5373,8.0203
29,425,71,0,0,30,4,1,26,7,-0.2909,-0.5373,8.0203
29,426,71,1,0,28,7,4,26,7,-0.2909,-0.5373,8.0203
29,427,72,0,0,25,9,4,22,4,-0.6484,-0.9121,9.9553
29,428,72,0,1,27,12,4,22,4,-0.6484,-0.9121,9.9553
29,429,72,1,0,28.3522,14,3,22,4,-0.6484,-0.9121,9.9553
29,430,72,1,1,26,7,3,22,4,-0.6484,-0.9121,9.9553
29,431,72,0,0,28.4937,11,5,22,4,-0.6484,-0.9121,9.9553
29,432,72,1,0,28,9,3,22,4,-0.6484,-0.9121,9.9553
29,433,73,0,1,33,9,5,23,6,-0.1485,-0.5268,9.2973
29,434,73,0,0,25,6,5,23,6,-0.1485,-0.5268,9.2973
29,435,73,0,0,27,8,3,23,6,-0.1485,-0.5268,9.2973
29,436,73,999,0,24.3649,9,999,23,6,-0.1485,-0.5268,9.2973
29,437,73,0,1,38,9,3,23,6,-0.1485,-0.5268,9.2973
29,438,73,1,0,28,7,4,23,6,-0.1485,-0.5268,9.2973
29,439,74,999,0,24.4396,10,999,21,3.5000,-0.4386,0.1699,9.0815
29,440,74,1,0,23,11,4,21,3.5000,-0.4386,0.1699,9.0815
29,441,74,1,1,30,9,4,21,3.5000,-0.4386,0.1699,9.0815
29,442,74,0,1,31,9,3,21,3.5000,-0.4386,0.1699,9.0815
29,443,74,0,1,31,12,3,21,3.5000,-0.4386,0.1699,9.0815
29,444,74,1,0,26,5,3,21,3.5000,-0.4386,0.1699,9.0815
29,445,75,999,0,18.3536,10,999,20,4,-0.1092,-0.0011,8.9508
29,446,75,0,0,32,8,5,20,4,-0.1092,-0.0011,8.9508
29,447,75,0,1,28,11,5,20,4,-0.1092,-0.0011,8.9508
29,448,75,1,0,23,7,2,20,4,-0.1092,-0.0011,8.9508
29,449,75,0,1,27,8,5,20,4,-0.1092,-0.0011,8.9508
29,450,75,0,1,25,8,3,20,4,-0.1092,-0.0011,8.9508
29,451,76,0,1,27,4,4,16,4,0.6402,1.0320,9.3690
29,452,76,1,0,20,6,2,16,4,0.6402,1.0320,9.3690
29,453,76,0,0,30.5284,13,4,16,4,0.6402,1.0320,9.3690
29,454,76,0,1,34.2446,13,4,16,4,0.6402,1.0320,9.3690
29,455,76,1,0,14,4,3,16,4,0.6402,1.0320,9.3690
29,456,76,0,0,23,11,3,16,4,0.6402,1.0320,9.3690
29,457,77,1,1,31,5,3,23,7,1.3875,0.1813,9.1237
29,458,77,0,0,28,10,7,23,7,1.3875,0.1813,9.1237
29,459,77,1,0,28,6,2,23,7,1.3875,0.1813,9.1237
29,460,77,0,0,30,14,5,23,7,1.3875,0.1813,9.1237
29,461,77,0,1,27,7,4,23,7,1.3875,0.1813,9.1237
29,462,77,0,0,33,11,4,23,7,1.3875,0.1813,9.1237
29,463,78,1,0,28,12,4,19,4,1.4139,-0.7684,11.1572
29,464,78,1,1,32,10,5,19,4,1.4139,-0.7684,11.1572
29,465,78,0,0,30,11,3,19,4,1.4139,-0.7684,11.1572
29,466,78,0,1,27,17,7,19,4,1.4139,-0.7684,11.1572
29,467,78,0,1,35,11,4,19,4,1.4139,-0.7684,11.1572
29,468,78,0,1,30,14,6,19,4,1.4139,-0.7684,11.1572
29,469,79,0,0,27,6,3,21,6,-1.8562,0.0155,9.5562
29,470,79,1,0,23,4,2,21,6,-1.8562,0.0155,9.5562
29,471,79,0,0,29,12,2,21,6,-1.8562,0.0155,9.5562
29,472,79,0,1,27,11,4,21,6,-1.8562,0.0155,9.5562
29,473,79,1,1,24,4,3,21,6,-1.8562,0.0155,9.5562
29,474,79,0,1,19,9,2,21,6,-1.8562,0.0155,9.5562
29,475,80,0,1,28,6,4,25.1830,7.4704,-1.1005,0.0265,9.1271
29,476,80,1,1,15,8,2,25.1830,7.4704,-1.1005,0.0265,9.1271
29,477,80,0,0,28,11,4,25.1830,7.4704,-1.1005,0.0265,9.1271
29,478,80,1,1,27,11,4,25.1830,7.4704,-1.1005,0.0265,9.1271
29,479,80,0,0,29,8,4,25.1830,7.4704,-1.1005,0.0265,9.1271
29,480,80,0,1,23,7,3,25.1830,7.4704,-1.1005,0.0265,9.1271
29,481,81,0,0,25,11,4,21,5.5000,0.6443,0.3994,10.6205
29,482,81,0,0,29,12,5,21,5.5000,0.6443,0.3994,10.6205
29,483,81,0,1,34.8115,15,7,21,5.5000,0.6443,0.3994,10.6205
29,484,81,0,0,36,13,6,21,5.5000,0.6443,0.3994,10.6205
29,485,81,0,1,32,10,5,21,5.5000,0.6443,0.3994,10.6205
29,486,81,0,0,24,12,6,21,5.5000,0.6443,0.3994,10.6205
29,487,82,1,1,31,9,4,18,3,-1.1365,0.2111,10.2770
29,488,82,0,0,31,12,4,18,3,-1.1365,0.2111,10.2770
29,489,82,0,0,27,8,6,18,3,-1.1365,0.2111,10.2770
29,490,82,0,0,21.2780,13,4,18,3,-1.1365,0.2111,10.2770
29,491,82,1,0,30.1473,16,6,18,3,-1.1365,0.2111,10.2770
29,492,82,0,0,27,13,4,18,3,-1.1365,0.2111,10.2770
29,493,83,1,0,28,7,3,17,5,-0.1439,-0.3979,9.8801
29,494,83,0,1,31,9,5,17,5,-0.1439,-0.3979,9.8801
29,495,83,0,1,28,8,4,17,5,-0.1439,-0.3979,9.8801
29,496,83,1,1,29,8,3,17,5,-0.1439,-0.3979,9.8801
29,497,83,0,0,33,11,5,17,5,-0.1439,-0.3979,9.8801
29,498,83,1,0,26,6,4,17,5,-0.1439,-0.3979,9.8801
29,499,84,1,1,31,6,3,19,3,0.3676,0.1521,10.1075
29,500,84,0,1,28,10,4,19,3,0.3676,0.1521,10.1075
29,501,84,1,1,35,14,4,19,3,0.3676,0.1521,10.1075
29,502,84,0,1,26,11,4,19,3,0.3676,0.1521,10.1075
29,503,84,0,0,28,10,3,19,3,0.3676,0.1521,10.1075
29,504,84,1,0,28,15,4,19,3,0.3676,0.1521,10.1075
29,505,85,0,1,28,10,6,25,6.5403,-1.3650,-0.1485,10.2866
29,506,85,0,1,30,12,4,25,6.5403,-1.3650,-0.1485,10.2866
29,507,85,0,0,29,12,3,25,6.5403,-1.3650,-0.1485,10.2866
29,508,85,0,0,24,6,3,25,6.5403,-1.3650,-0.1485,10.2866
29,509,85,0,1,34,14,7,25,6.5403,-1.3650,-0.1485,10.2866
29,510,85,1,1,26,6,4,25,6.5403,-1.3650,-0.1485,10.2866
29,511,86,0,0,32,9,4,21,5,-0.2189,0.3667,8.2739
29,512,86,0,0,28.1092,14,4,21,5,-0.2189,0.3667,8.2739
29,513,86,0,1,28,8,4,21,5,-0.2189,0.3667,8.2739
29,514,86,1,1,38,9,5,21,5,-0.2189,0.3667,8.2739
29,515,86,0,0,29,8,4,21,5,-0.2189,0.3667,8.2739
29,516,86,1,1,31,5.0807,5,21,5,-0.2189,0.3667,8.2739
29,517,87,1,0,24,8,3,24,3,0.9357,0.7642,9.9114
29,518,87,0,1,40,13,3,24,3,0.9357,0.7642,9.9114
29,519,87,0,0,26,9.2285,5,24,3,0.9357,0.7642,9.9114
29,520,87,0,1,29.8818,12,5,24,3,0.9357,0.7642,9.9114
29,521,87,0,1,28,10,6,24,3,0.9357,0.7642,9.9114
29,522,87,1,1,22,5,2,24,3,0.9357,0.7642,9.9114
29,523,88,0,0,29,12,3,27,5.5000,1.0748,0.0027,10.5596
29,524,88,0,0,33.3869,13,6,27,5.5000,1.0748,0.0027,10.5596
29,525,88,0,1,30,9,3,27,5.5000,1.0748,0.0027,10.5596
29,526,88,0,0,34.8092,13,5,27,5.5000,1.0748,0.0027,10.5596
29,527,88,0,1,38,14,5,27,5.5000,1.0748,0.0027,10.5596
29,528,88,0,1,31,8,3,27,5.5000,1.0748,0.0027,10.5596
29,529,89,1,1,28,9,3,15,4,-0.2016,-0.2420,9.3124
29,530,89,0,0,26,4,2,15,4,-0.2016,-0.2420,9.3124
29,531,89,1,0,30,6,4,15,4,-0.2016,-0.2420,9.3124
29,532,89,1,1,25,5,3,15,4,-0.2016,-0.2420,9.3124
29,533,89,1,1,26,6,3,15,4,-0.2016,-0.2420,9.3124
29,534,89,0,0,28,10,3,15,4,-0.2016,-0.2420,9.3124
29,535,90,0,1,30,7,5,14,5,1.0126,0.7805,9.4842
29,536,90,1,0,19,6,2,14,5,1.0126,0.7805,9.4842
29,537,90,1,1,34,14,4,14,5,1.0126,0.7805,9.4842
29,538,90,1,0,25,8,3,14,5,1.0126,0.7805,9.4842
29,539,90,1,0,18,6,2,14,5,1.0126,0.7805,9.4842
29,540,90,0,0,30,11,4,14,5,1.0126,0.7805,9.4842
29,541,91,0,1,33,14,5,24,5,1.1353,0.8294,11.7602
29,542,91,0,1,25,10,5,24,5,1.1353,0.8294,11.7602
29,543,91,0,1,38,13,4,24,5,1.1353,0.8294,11.7602
29,544,91,0,1,30,11,4,24,5,1.1353,0.8294,11.7602
29,545,91,0,1,32,11,4,24,5,1.1353,0.8294,11.7602
29,546,91,0,1,36,12,6,24,5,1.1353,0.8294,11.7602
29,547,92,1,0,23,10,4,19,5,0.3021,0.5336,10.1567
29,548,92,0,0,23,9,4,19,5,0.3021,0.5336,10.1567
29,549,92,0,0,28,13,4,19,5,0.3021,0.5336,10.1567
29,550,92,1,0,29,11,5,19,5,0.3021,0.5336,10.1567
29,551,92,0,1,22,2,3,19,5,0.3021,0.5336,10.1567
29,552,92,0,0,24,13,3,19,5,0.3021,0.5336,10.1567
29,553,93,0,1,28,9,4,23,5.5000,-0.0494,0.0421,9.3805
29,554,93,999,0,28.9348,11,999,23,5.5000,-0.0494,0.0421,9.3805
29,555,93,0,0,32,10,4,23,5.5000,-0.0494,0.0421,9.3805
29,556,93,0,1,32.2968,11,5,23,5.5000,-0.0494,0.0421,9.3805
29,557,93,1,1,34,9,4,23,5.5000,-0.0494,0.0421,9.3805
29,558,93,0,1,34,13,7,23,5.5000,-0.0494,0.0421,9.3805
29,559,94,1,1,32.9898,14,4,23,4,-1.2112,-0.6741,11.7851
29,560,94,0,1,21,17,6,23,4,-1.2112,-0.6741,11.7851
29,561,94,0,1,27,10,4,23,4,-1.2112,-0.6741,11.7851
29,562,94,1,0,28,12,3,23,4,-1.2112,-0.6741,11.7851
29,563,94,0,0,32,10,5,23,4,-1.2112,-0.6741,11.7851
29,564,94,0,0,31,11,4,23,4,-1.2112,-0.6741,11.7851
29,565,95,0,1,25,7,4,25,6,-0.9519,-1.1465,8.6464
29,566,95,0,1,30,14,7,25,6,-0.9519,-1.1465,8.6464
29,567,95,0,0,28,10,5,25,6,-0.9519,-1.1465,8.6464
29,568,95,0,1,31,8,4,25,6,-0.9519,-1.1465,8.6464
29,569,95,1,0,33,4,3,25,6,-0.9519,-1.1465,8.6464
29,570,95,0,1,29,9,5,25,6,-0.9519,-1.1465,8.6464
29,571,96,0,0,39,16,4,24,6.5000,2.5973,0.3667,11.3839
29,572,96,0,1,26,7,4,24,6.5000,2.5973,0.3667,11.3839
29,573,96,0,1,46.5416,17,6,24,6.5000,2.5973,0.3667,11.3839
29,574,96,0,1,30,8,3,24,6.5000,2.5973,0.3667,11.3839
29,575,96,0,1,35.2125,14,6,24,6.5000,2.5973,0.3667,11.3839
29,576,96,1,0,26,11,2,24,6.5000,2.5973,0.3667,11.3839
29,577,97,0,1,30.6531,11,6,21,7,0.8694,0.1725,10.4351
29,578,97,0,0,25,7,6,21,7,0.8694,0.1725,10.4351
29,579,97,0,1,30.7361,13,5,21,7,0.8694,0.1725,10.4351
29,580,97,0,0,35,13,4,21,7,0.8694,0.1725,10.4351
29,581,97,0,0,32.5019,15,5,21,7,0.8694,0.1725,10.4351
29,582,97,1,0,31,15,6,21,7,0.8694,0.1725,10.4351
29,583,98,1,1,31,8,3,16,5,1.6134,-0.6943,8.0483
29,584,98,1,0,24,7,1,16,5,1.6134,-0.6943,8.0483
29,585,98,1,0,31.6300,16,2,16,5,1.6134,-0.6943,8.0483
29,586,98,1,0,27,6,1,16,5,1.6134,-0.6943,8.0483
29,587,98,0,0,34,7,4,16,5,1.6134,-0.6943,8.0483
29,588,98,0,0,32,7,4,16,5,1.6134,-0.6943,8.0483
29,589,99,1,0,30,7,3,16,5,-0.1221,0.7775,9.4289
29,590,99,0,1,25,7,3,16,5,-0.1221,0.7775,9.4289
29,591,99,0,1,29,8,4,16,5,-0.1221,0.7775,9.4289
29,592,99,1,1,27,9,3,16,5,-0.1221,0.7775,9.4289
29,593,99,1,1,28,12,6,16,5,-0.1221,0.7775,9.4289
29,594,99,0,1,28,7,4,16,5,-0.1221,0.7775,9.4289
29,595,100,1,1,24,9,2,11.9896,3,-0.8664,-0.1430,8.6708
29,596,100,0,0,23,9,3,11.9896,3,-0.8664,-0.1430,8.6708
29,597,100,1,0,24,6,3,11.9896,3,-0.8664,-0.1430,8.6708
29,598,100,1,0,21,5,2,11.9896,3,-0.8664,-0.1430,8.6708
29,599,100,0,0,21,8,2,11.9896,3,-0.8664,-0.1430,8.6708
29,600,100,1,0,27,9,3,11.9896,3,-0.8664,-0.1430,8.6708
29,601,101,0,1,29,7,4,22,7,0.3307,0.4799,8.7284
29,602,101,1,1,28,8,3,22,7,0.3307,0.4799,8.7284
29,603,101,0,1,33,10,5,22,7,0.3307,0.4799,8.7284
29,604,101,1,0,24,7,2,22,7,0.3307,0.4799,8.7284
29,605,101,0,1,35,9,5,22,7,0.3307,0.4799,8.7284
29,606,101,0,0,28,9,3,22,7,0.3307,0.4799,8.7284
29,607,102,999,1,25,1,999,27,5.5000,1.0912,0.0505,9.6074
29,608,102,0,0,34,12,5,27,5.5000,1.0912,0.0505,9.6074
29,609,102,0,0,30,7,3,27,5.5000,1.0912,0.0505,9.6074
29,610,102,0,0,25,5,4,27,5.5000,1.0912,0.0505,9.6074
29,611,102,0,0,36,8,2,27,5.5000,1.0912,0.0505,9.6074
29,612,102,0,1,31,7,3,27,5.5000,1.0912,0.0505,9.6074
29,613,103,0,0,20,7,2,18,5.5000,-0.7457,0.1944,7.8007
29,614,103,0,0,26,4,1,18,5.5000,-0.7457,0.1944,7.8007
29,615,103,0,1,28,10,4,18,5.5000,-0.7457,0.1944,7.8007
29,616,103,0,0,28,10,4,18,5.5000,-0.7457,0.1944,7.8007
29,617,103,1,1,31,7,5,18,5.5000,-0.7457,0.1944,7.8007
29,618,103,0,0,24,9,3,18,5.5000,-0.7457,0.1944,7.8007
29,619,104,0,1,34.7707,13,5,17,4.5000,-0.5400,-0.0341,9.4258
29,620,104,1,0,28,10,3,17,4.5000,-0.5400,-0.0341,9.4258
29,621,104,0,1,28,9,3,17,4.5000,-0.5400,-0.0341,9.4258
29,622,104,0,1,26,12,3,17,4.5000,-0.5400,-0.0341,9.4258
29,623,104,1,0,23,5,3,17,4.5000,-0.5400,-0.0341,9.4258
29,624,104,1,1,27,9,4,17,4.5000,-0.5400,-0.0341,9.4258
29,625,105,1,0,30.5560,11,6,21,5,-0.3076,-0.0056,8.6659
29,626,105,1,0,28,5,4,21,5,-0.3076,-0.0056,8.6659
29,627,105,1,0,17,5,3,21,5,-0.3076,-0.0056,8.6659
29,628,105,1,1,28,10,4,21,5,-0.3076,-0.0056,8.6659
29,629,105,0,0,28.9044,9,4,21,5,-0.3076,-0.0056,8.6659
29,630,105,1,1,32,5,3,21,5,-0.3076,-0.0056,8.6659
30,1,1,0,1,32,11,3,18,3.5000,0.9009,-0.4568,10.6306
